Idade;ALLG-72;AMERICAN EXPERIENCE;AT2000 (Suavizada 10%)_FEM;AT2000 (Suavizada 10%)_MAS;AT-2000 FEMALE;AT-2000 MALE;AT-49 FEMALE;AT-49 MALE;AT-50;AT-55;AT-71;AT-83 FEMALE (Basic);AT-83 FEMALE (IAM);AT-83 MALE (Basic);AT-83 MALE (IAM);BR-EMSmt-v.2010-f;BR-EMSmt-v.2010-m;BR-EMSsb-v.2010-f;BR-EMSsb-v.2010-m;BR-EMSmt-v.2015-f;BR-EMSmt-v.2015-m;BR-EMSsb-v.2015-f;BR-EMSsb-v.2015-m;BR-EMSmt-v.2021-f;BR-EMSmt-v.2021-m;BR-EMSsb-v.2021-f;BR-EMSsb-v.2021-m;CSG-60;CSO-41;CSO-58;CSO58 - FEM - AGE LAST;CSO58 - FEM - AGE NEAREST;CSO58 - MAS - AGE LAST;CSO58 - MAS - AGE NEAREST;CSO58 FEMALE;CSO58 MALE;CSO80;EB7-75;GAM-71 FEMALE;GAM-71 MALE;GAM-83 - FEMALE (suav 10%);GAM83_BÁSICA - FEMALE;GAM83_BÁSICA - MASC;GAM-83 - MASC (suav 10%);GAM-94 FEMALE;GAM-94MALE;GKF-95;GKM-70;GKM-80;GKM-95;GR-95 MALE;GR-95FEMALE;GRUPAL AMERICANA;HUNTER SEMITROPICAL;IBGE 2006              Ambos os Sexos;IBGE 2007                 Ambos os Sexos;IBGE 2008                 Ambos os Sexos;IBGE 2009                 Ambos os Sexos;Prudential-50;Rentiers Français;RP-2000 FEMALE;RP-2000MALE;SGB-51;SGB-71;SGB-75;UP-84 F;UP-84 M;UP84_MAS_&_FEM;UP-94 FEMALE;UP-94 MALE;USTP-61;X-17;BENTZIEN;Experiência CAP;GRUPAL AMERICANA;IAPC;IBA (FERROVIARIOS);MULLER;RP-2000 DISABLED FEMALE;RP-2000 DISABLED MALE;RRB-44;TASA/1927;WINKLEVOSS;ZIMMERMANN;ZIMMERMANN (FERR. ALEMAES);ALVARO VINDAS;GRUPO AMERICANA;HUNTER'S;IAPB-57 Forte;IAPB-57 FRACA;IBA (FERROVIARIOS);LIGHT FORTE;LIGHT MEDIA;MULLER;PRUDENTIAL (FERR. APOSENT.);RGPS-99/02 M.M;RRB-1944 Mod - Fem;RRB-1944 Mod - Masc;TASA-1927;WYATT 1985 ;ZIMMERMANN EMPR. ESCRIT;Atuários Ingleses;Hubbard Laffitte;J.P. Jansen;Kinkelin;Moser;Samuel Dumas
43;0,99682;0,98948;0,999219;0,998638;0,999132;0,998495;0,998285;0,997196;0,997196;0,997501;0,99774;0,998952;0,999058;0,997921;0,998114;0,99889;0,9976;0,99917;0,99825;0,9987526;0,998102;0,999254;0,9986495;0,998763129;0,99803952;0,999180551;0,998605973;0,99482;0,99249;0,99547;0,9963152;0,99647;0,9952755;0,99547;0,99764;0,99672;0,99613;0,995667;0,998814;0,99774;0,999158;0,999065;0,998095;0,998285;0,999123;0,998648;0,9987584;0,996536;0,9969955;0,99769;0,997701;0,998762;0,99396;0,98652;0,995732408;0,995846167;0,995945887;0,996043423;0,997357;0,99074;0,999063;0,998701;0,991504;0,994435;0,993488;0,997875;0,99659;0,997182;0,999057;0,998546;0,99603;0,99572;0,9464;0,920444286;0,914;0,934;0,9442;0,953;0,99255;0,977429;0,973;0,99995;0,98367;0,9442;0,9442;0,998986;0,99916;0,99472;0,9479;0,99777;0,9911;0,99397;0,99654;0,99805;0,997;0,99709;0,99746;0,99831;0,99902;0,99787;0,99629;-7727;-5,5;-6,29;-6,36;-6,63;-10,06
44;0,99654;0,98917;0,999145;0,998453;0,99905;0,998285;0,998141;0,996813;0,996813;0,997273;0,99743;0,998861;0,998974;0,997648;0,997871;0,9988;0,99744;0,99911;0,99813;0,9986543;0,9979678;0,9991841;0,9985202;0,998651654;0,99787367;0,999106393;0,998483974;0,99436;0,99196;0,99508;0,9959952;0,99616;0,9948655;0,99508;0,99735;0,99636;0,99581;0,995205;0,998714;0,997431;0,999081;0,998979;0,997853;0,998068;0,999077;0,998542;0,9987063;0,996187;0,9966695;0,997503;0,997515;0,99871;0,99356;0,98601;0,995427451;0,995537278;0,995651819;0,995757002;0,997004;0,99037;0,998971;0,998603;0,990855;0,993876;0,992932;0,997673;0,996231;0,996905;0,999008;0,998432;0,99565;0,99535;0,9476;0,922220983;0,914;0,9347;0,9454;0,954;0,99255;0,977429;0,973;0,99995;0,98301;0,9454;0,9454;0,998912;0,99911;0,99448;0,948;0,99766;0,9904;0,99343;0,99619;0,99793;0,9965;0,99673;0,99725;0,99817;0,99896;0,99766;0,99583;-7937;-6783;-6,45;-6,61;-6,78;-10,35
45;0,99624;0,98884;0,999061;0,998248;0,998957;0,998052;0,997981;0,996375;0,996375;0,997025;0,99708;0,998758;0,998878;0,997343;0,997601;0,9987;0,99725;0,99904;0,998;0,998545;0,9978252;0,9991132;0,9983966;0,998529112;0,997689257;0,999024079;0,998348581;0,99385;0,99139;0,99465;0,9956504;0,99583;0,9944106;0,99465;0,99705;0,99597;0,99545;0,994696;0,998603;0,997078;0,99899;0,998878;0,997574;0,997817;0,999027;0,998422;0,9986483;0,995798;0,9963086;0,997289;0,997302;0,998652;0,99312;0,98543;0,99509294;0,995221708;0,995328595;0,995442395;0,996594;0,98997;0,998876;0,998492;0,990138;0,993266;0,992319;0,997444;0,99582;0,99659;0,998954;0,998303;0,99524;0,99494;0,9484;0,923884779;0,913;0,9354;0,947;0,955;0,99255;0,977429;0,973;0,99995;0,9823;0,947;0,947;0,998826;0,99906;0,99422;0,9481;0,99755;0,9897;0,99288;0,99583;0,99779;0,996;0,99634;0,99703;0,99802;0,99889;0,99741;0,99537;-8161;-6951;-6,6;-6,88;-6,96;-10,66
46;0,99588;0,98844;0,998965;0,998026;0,998852;0,997802;0,997804;0,995884;0,995884;0,996756;0,99668;0,998638;0,998769;0,997012;0,997307;0,9986;0,99705;0,99896;0,99785;0,9984242;0,9976534;0,9990337;0,9982754;0,998394336;0,997485114;0,998933002;0,998198186;0,9933;0,99077;0,99417;0,9952755;0,99547;0,9939059;0,99417;0,99672;0,99554;0,99508;0,994119;0,998481;0,996682;0,998883;0,998759;0,997255;0,997529;0,998967;0,998278;0,9985803;0,995369;0,9959111;0,997045;0,997059;0,998584;0,99265;0,9848;0,994736247;0,994872502;0,994983565;0,995105592;0,996129;0,98952;0,998777;0,998384;0,989347;0,992557;0,991645;0,997182;0,995365;0,996231;0,998889;0,998148;0,99479;0,99449;0,9493;0,925434252;0,912;0,9361;0,9475;0,956;0,991816;0,976153;0,973;0,99995;0,98155;0,9475;0,9475;0,998729;0,999;0,99393;0,9477;0,99741;0,9885;0,99228;0,99543;0,99764;0,9955;0,99595;0,99668;0,99779;0,99881;0,99713;0,99426;-8413;-7027;-6,75;-7,16;-7,18;-10,97
47;0,99545;0,988;0,998859;0,997789;0,998733;0,997537;0,997609;0,995343;0,995343;0,996465;0,99625;0,9985;0,998644;0,996657;0,996991;0,99848;0,99683;0,99888;0,99769;0,9982678;0,9974571;0,9989339;0,9981537;0,998246343;0,9972596;0,998832504;0,998031671;0,99269;0,99009;0,99364;0,9948655;0,99508;0,9933459;0,99364;0,99636;0,99506;0,99468;0,993541;0,998346;0,996246;0,998763;0,998626;0,9969;0,99721;0,998888;0,998101;0,998498;0,994897;0,9954755;0,996767;0,996781;0,998508;0,99214;0,9841;0,994371124;0,994514181;0,994628785;0,994757859;0,995613;0,98903;0,998674;0,998266;0,988475;0,991854;0,990902;0,996905;0,994897;0,99582;0,998804;0,997958;0,99427;0,994;0,9505;0,926867731;0,912;0,9367;0,948;0,957;0,991041;0,974876;0,972;0,99994;0,98076;0,948;0,948;0,998617;0,99893;0,9936;0,9457;0,99725;0,9874;0,99162;0,99499;0,99744;0,995;0,99553;0,99626;0,99751;0,99871;0,99678;0,99344;-8707;-7040;-6,95;-7,45;-7,46;-11,29
48;0,99498;0,98749;0,998739;0,99754;0,9986;0,99726;0,997394;0,994754;0,994754;0,996151;0,99577;0,998342;0,998501;0,996282;0,996657;0,99836;0,99659;0,99879;0,99751;0,9980907;0,9972034;0,998833;0,9979991;0,998083677;0,997010853;0,99872141;0,997847478;0,99202;0,98936;0,99305;0,9944106;0,99465;0,9927261;0,99305;0,99597;0,99453;0,99426;0,992877;0,998198;0,995772;0,998634;0,998482;0,996513;0,996862;0,998794;0,997898;0,9983978;0,99438;0,9950004;0,996452;0,996466;0,99843;0,99159;0,98333;0,994003003;0,994151907;0,994269225;0,994403436;0,995048;0,98849;0,998566;0,99814;0,987512;0,991049;0,990084;0,99659;0,994384;0,995365;0,998703;0,99774;0,99367;0,99345;0,9507;0,928183314;0,911;0,9372;0,9484;0,958;0,990225;0,973596;0,971;0,99994;0,97991;0,9484;0,9484;0,998489;0,99884;0,99324;0,9422;0,99705;0,9861;0,99096;0,99452;0,99721;0,9943;0,99509;0,99579;0,99719;0,9986;0,9964;0,99221;-8,03;-7055;-7,22;-7,76;-7,82;-11,63
49;0,99446;0,98689;0,998607;0,997279;0,998452;0,996972;0,997155;0,99412;0,99412;0,995813;0,99526;0,998163;0,998343;0,99589;0,996306;0,99822;0,99633;0,99869;0,99732;0,9978977;0,9969673;0,9987074;0,9978211;0,997905162;0,996736761;0,998598994;0,997643711;0,99128;0,98855;0,9924;0,9939059;0,99417;0,9920414;0,9924;0,99554;0,99394;0,99379;0,992165;0,998033;0,99526;0,998495;0,998328;0,996097;0,996487;0,99869;0,997674;0,9982751;0,993815;0,9944843;0,996094;0,996129;0,998347;0,99098;0,98248;0,993621665;0,993758696;0,993895274;0,994033297;0,994437;0,9879;0,99845;0,998005;0,98645;0,990189;0,989183;0,996231;0,993804;0,994897;0,998592;0,997499;0,993;0,99284;0,9508;0,929378839;0,91;0,9376;0,9488;0,959;0,989366;0,972313;0,97;0,99993;0,97903;0,9488;0,9488;0,998343;0,99875;0,99285;0,9382;0,99689;0,9847;0,9902;0,99399;0,99691;0,9936;0,99459;0,99527;0,99685;0,99847;0,99599;0,9913;-8,38;-7073;-7,47;-8,09;-8,27;-11,97
50;0,9939;0,98622;0,998462;0,997006;0,99829;0,99667;0,996891;0,993443;0,993443;0,99545;0,99471;0,997967;0,99817;0,995482;0,995943;0,99807;0,99604;0,99858;0,9971;0,9977101;0,9966096;0,9985893;0,9976127;0,997709241;0,996435351;0,998463715;0,997419681;0,99048;0,98768;0,99168;0,9933459;0,99364;0,9912867;0,99168;0,99506;0,99329;0,99329;0,991375;0,997849;0,994715;0,998353;0,99817;0,995657;0,996091;0,998572;0,997421;0,9981262;0,993198;0,9939062;0,995691;0,995782;0,998258;0,99031;0,98155;0,993218562;0,993366788;0,993498948;0,99364052;0,993781;0,98725;0,998324;0,997862;0,985278;0,989237;0,988191;0,99582;0,993147;0,994384;0,998464;0,997227;0,99226;0,99216;0,951;0,930451879;0,909;0,9381;0,949;0,96;0,988465;0,971025;0,969;0,99992;0,97809;0,949;0,949;0,998177;0,99864;0,9924;0,9332;0,99656;0,983;0,9895;0,99345;0,99653;0,9927;0,99403;0,99465;0,99643;0,99832;0,99552;0,98988;-9764;-7094;-7,7;-8,43;-8,82;-12,32
51;0,99337;0,98546;0,998305;0,996721;0,998112;0,996353;0,996639;0,992723;0,992723;0,995057;0,99412;0,997754;0,997984;0,995062;0,995569;0,99791;0,99573;0,99845;0,99687;0,997514;0,9962273;0,9984718;0,9973771;0,99749415;0,996104119;0,998314574;0,99717247;0,9896;0,98673;0,99089;0,9927261;0,99305;0,990467;0,99089;0,99453;0,99258;0,9927;0,990517;0,997676;0,994133;0,998207;0,998008;0,995196;0,995676;0,998432;0,997128;0,9979469;0,992528;0,9932944;0,995239;0,995422;0,998161;0,98957;0,98053;0,992771985;0,992935745;0,993059902;0,993205818;0,993083;0,98653;0,998148;0,997551;0,983986;0,988197;0,987099;0,995365;0,992457;0,993804;0,998314;0,996912;0,99148;0,9914;0,9516;0,931399726;0,908;0,9384;0,9497;0,961;0,987523;0,969732;0,967;0,99991;0,9771;0,9497;0,9497;0,997986;0,99852;0,99191;0,929;0,99616;0,9812;0,98869;0,99284;0,99605;0,9917;0,99341;0,99392;0,99595;0,99816;0,99498;0,98899;-10112;-6,12;-8,15;-8,79;-9,41;-12,69
52;0,99283;0,98461;0,998136;0,996424;0,997921;0,99602;0,996358;0,991962;0,991962;0,994622;0,99354;0,997526;0,997785;0,99463;0,995188;0,99772;0,99538;0,99831;0,99661;0,9973312;0,9957949;0,9983694;0,9970966;0,997258269;0,995740185;0,998150502;0,996900346;0,98863;0,9857;0,99004;0,9920414;0,9924;0,9895773;0,99004;0,99394;0,99181;0,99204;0,989572;0,99748;0,99352;0,998051;0,997835;0,994717;0,995245;0,998266;0,996787;0,9977351;0,99179;0,9926178;0,994734;0,995042;0,998055;0,98875;0,97939;0,992262035;0,992429637;0,992559415;0,992710686;0,992342;0,98573;0,997982;0,997333;0,982561;0,987052;0,985799;0,994897;0,991722;0,993147;0,998136;0,996545;0,99071;0,99056;0,9517;0,932219372;0,906;0,9387;0,9504;0,962;0,986544;0,968437;0,965;0,99991;0,97605;0,9504;0,9504;0,997769;0,99839;0,99138;0,9246;0,9957;0,9792;0,98782;0,99216;0,99546;0,9906;0,99275;0,99306;0,99537;0,99797;0,99432;0,98787;-10548;-7146;-8,6;-9,16;-10,02;-13,06
53;0,99227;0,98367;0,997953;0,996116;0,997714;0,995669;0,996043;0,99116;0,99116;0,994132;0,99291;0,997284;0,997574;0,994189;0,994802;0,99752;0,99501;0,99815;0,99633;0,9971333;0,9953425;0,9982399;0,9967828;0,996999296;0,995340778;0,997969466;0,996600418;0,98756;0,98457;0,98911;0,9912867;0,99168;0,9886078;0,98911;0,99329;0,99097;0,99129;0,98854;0,997262;0,992873;0,99788;0,997645;0,994222;0,9948;0,998093;0,996416;0,9974944;0,990978;0,9918696;0,994173;0,994637;0,997937;0,98784;0,97814;0,99167384;0,991843919;0,991983538;0,992141673;0,991561;0,98488;0,997793;0,997084;0,98099;0,985805;0,984575;0,994384;0,990967;0,992457;0,997949;0,996146;0,98995;0,98963;0,9526;0,9329075;0,904;0,9389;0,9536;0,963;0,985535;0,967141;0,961;0,99989;0,97494;0,9514;0,9514;0,997521;0,99825;0,99079;0,9219;0,99516;0,9769;0,98693;0,99142;0,99475;0,9892;0,99203;0,99216;0,99477;0,99775;0,99352;0,98669;-10975;-7177;-9,1;-9,55;-10,65;-13,45
54;0,99163;0,9826;0,997756;0,995797;0,997493;0,995302;0,99569;0,990318;0,990318;0,993572;0,99226;0,997029;0,99735;0,99374;0,994409;0,9973;0,99459;0,99797;0,99602;0,9969052;0,9949806;0,9980754;0,9964464;0,996715006;0,994902477;0,99776996;0,996270539;0,98639;0,98335;0,9881;0,990467;0,99089;0,9875533;0,9881;0,99258;0,99006;0,99044;0,98741;0,997018;0,992194;0,997685;0,997428;0,993711;0,99434;0,997916;0,996021;0,9972299;0,990085;0,9910424;0,993553;0,994202;0,997806;0,98681;0,97675;0,991014862;0,991186617;0,991339217;0,991505483;0,990739;0,98393;0,997576;0,996804;0,979257;0,984443;0,983119;0,993804;0,990125;0,991722;0,997759;0,995722;0,98918;0,98859;0,9529;0,933460464;0,901;0,9391;0,9545;0,964;0,984503;0,965848;0,956;0,99987;0,97376;0,9515;0,9515;0,997238;0,99809;0,99014;0,9193;0,99451;0,9743;0,986;0,99063;0,99389;0,9876;0,99122;0,99111;0,99407;0,9975;0,99256;0,98546;-11472;-7211;-9,77;-9,95;-11,28;-13,84
55;0,99089;0,98143;0,997543;0,995466;0,997254;0,994923;0,995295;0,989435;0,989435;0,992927;0,99158;0,996758;0,997109;0,993282;0,994006;0,99706;0,99414;0,99777;0,99569;0,9966239;0,9944848;0,9978887;0,996093;0,996403152;0,994421704;0,997550613;0,995907666;0,98512;0,98202;0,987;0,9895773;0,99004;0,986399;0,987;0,99181;0,98907;0,98953;0,986192;0,996744;0,991481;0,997459;0,997177;0,993188;0,993869;0,997706;0,995575;0,9969466;0,989104;0,9901281;0,992871;0,993729;0,99766;0,98562;0,97523;0,990299335;0,990471566;0,990639065;0,990814078;0,989876;0,98288;0,997283;0,996376;0,977348;0,982976;0,981517;0,993147;0,989186;0,990967;0,997534;0,995242;0,98839;0,98745;0,953;0,933874274;0,899;0,9392;0,9515;0,965;0,983456;0,964558;0,951;0,99986;0,97251;0,9515;0,9515;0,996911;0,99792;0,98943;0,9175;0,99378;0,9714;0,9851;0,98979;0,99288;0,986;0,9903;0,98978;0,99319;0,99724;0,99155;0,98456;-12011;-7595;-10,45;-10,37;-11,92;-14,24
56;0,99;0,98011;0,997311;0,995124;0,996997;0,994535;0,994854;0,988509;0,988509;0,992182;0,99088;0,996472;0,996849;0,992816;0,993591;0,99679;0,99365;0,99755;0,99532;0,9963099;0,9940204;0,9976702;0,9957019;0,996061182;0,993894363;0,997308955;0,995508463;0,98376;0,98057;0,98579;0,9886078;0,98911;0,9851297;0,98579;0,99097;0,98798;0,98854;0,984895;0,996426;0,990738;0,997197;0,996886;0,992647;0,993382;0,997437;0,995051;0,9966496;0,988024;0,9891178;0,992124;0,993215;0,997499;0,98424;0,97357;0,989543263;0,989716566;0,98989844;0,990082396;0,988972;0,98174;0,99691;0,9958;0,975244;0,981367;0,979754;0,992457;0,988137;0,990125;0,997245;0,994678;0,98751;0,98619;0,953;0,934144579;0,897;0,9393;0,9513;0,966;0,982402;0,963268;0,947;0,99984;0,97119;0,9513;0,9513;0,996548;0,99774;0,98866;0,9164;0,99291;0,9682;0,98404;0,98881;0,99162;0,9842;0,98921;0,98813;0,99209;0,99694;0,99059;0,98322;-12585;-8120;-11,2;-10,8;-12,56;-14,66
57;0,98899;0,97866;0,997058;0,994772;0,99672;0,994139;0,99436;0,98754;0,98754;0,991322;0,99015;0,996168;0,996568;0,992342;0,993161;0,99649;0,9931;0,99729;0,99491;0,9959683;0,9934553;0,997436;0,9952837;0,995685565;0,993315789;0,997043039;0,995069642;0,9823;0,979;0,98446;0,9875533;0,9881;0,9837358;0,98446;0,99006;0,98678;0,98751;0,983508;0,996052;0,989961;0,996897;0,996552;0,992068;0,992861;0,997081;0,994419;0,996344;0,986837;0,9880018;0,991312;0,992653;0,997319;0,98262;0,97171;0,988748906;0,988926529;0,989120514;0,989313823;0,988024;0,98047;0,996522;0,995307;0,972925;0,979642;0,977816;0,991722;0,987048;0,989186;0,996861;0,993999;0,98648;0,9848;0,9528;0,934266649;0,895;0,9393;0,9511;0,967;0,981346;0,961974;0,944;0,99982;0,9698;0,9511;0,9511;0,996128;0,99755;0,98781;0,9163;0,99176;0,9646;0,98304;0,98778;0,99067;0,9822;0,98795;0,98605;0,9907;0,99661;0,98974;0,98077;-13208;-8767;-11,9;-11,25;-10,2;-15,08
58;0,98785;0,97706;0,996782;0,994407;0,996422;0,993735;0,993807;0,986524;0,986524;0,990334;0,98939;0,995845;0,996261;0,991854;0,99271;0,99616;0,99251;0,99701;0,99446;0,9955952;0,9929867;0,9971996;0,9948677;0,995273368;0,992681529;0,996750195;0,994586352;0,98076;0,97729;0,983;0,986399;0,987;0,9822118;0,983;0,98907;0,98546;0,98641;0,982052;0,995612;0,989111;0,996557;0,996175;0,991423;0,992281;0,996641;0,9937;0,9960346;0,985532;0,9867693;0,99043;0,992038;0,99712;0,98067;0,96968;0,987921504;0,988108119;0,988310503;0,988513486;0,987032;0,97909;0,996077;0,994727;0,970371;0,977827;0,975684;0,990967;0,985838;0,988137;0,996388;0,993226;0,98527;0,98327;0,9521;0,934235354;0,893;0,9392;0,9505;0,968;0,98029;0,960666;0,942;0,99979;0,96833;0,9505;0,9505;0,99565;0,99733;0,98688;0,92;0,99036;0,9606;0,98177;0,98654;0,98965;0,9801;0,98664;0,98335;0,9889;0,99623;0,98916;0,97802;-13852;-8,5;-12,67;-11,72;-10,84;-15,52
59;0,98669;0,97528;0,996477;0,994012;0,996093;0,993306;0,993188;0,985458;0,985458;0,989218;0,98859;0,995485;0,995919;0,991329;0,992218;0,9958;0,99186;0,9967;0,99397;0,995191;0,9922603;0,9969666;0,9944493;0,994821602;0,991986396;0,996427814;0,994054967;0,97913;0,97543;0,98141;0,9851297;0,98579;0,9805432;0,98141;0,98798;0,98402;0,98523;0,980515;0,995099;0,988076;0,996179;0,995754;0,990685;0,991616;0,996137;0,99291;0,9957266;0,984098;0,9854086;0,989476;0,991364;0,996899;0,97832;0,96745;0,987050606;0,987249505;0,987457741;0,987670829;0,985991;0,97756;0,995559;0,994055;0,967558;0,975911;0,973339;0,990125;0,984491;0,987048;0,995846;0,992377;0,98389;0,98161;0,9514;0,934045151;0,891;0,9391;0,9499;0,969;0,979232;0,959332;0,94;0,99977;0,96677;0,9499;0,9499;0,995105;0,99711;0,98587;0,9242;0,98944;0,9561;0,98063;0,98526;0,98856;0,9778;0,98537;0,9811;0,9874;0,99582;0,98857;0,97302;-14517;-10747;-13,46;-12,9;-14,18;-15,97
60;0,98513;0,97331;0,996137;0,993572;0,995723;0,99283;0,992496;0,984338;0,984338;0,987973;0,98775;0,995073;0,995533;0,990734;0,991662;0,99541;0,99114;0,99635;0,99344;0,9947375;0,9915628;0,9966991;0,9939992;0,994325141;0,991224464;0,9960733;0,993470399;0,97738;0,97341;0,97966;0,9837358;0,98446;0,9787198;0,97966;0,98678;0,98244;0,98392;0,978878;0,994511;0,986881;0,995759;0,995288;0,989825;0,990842;0,995561;0,992024;0,9954248;0,982522;0,9839072;0,988448;0,990626;0,996655;0,97578;0,96499;0,986113304;0,986326113;0,986538754;0,986761836;0,984898;0,97589;0,994945;0,993253;0,964462;0,973872;0,970762;0,989186;0,98299;0,985838;0,995227;0,991424;0,98239;0,9798;0,9502;0,933690059;0,889;0,939;0,9488;0,97;0,978161;0,957958;0,938;0,99974;0,96512;0,9488;0,9488;0,994484;0,99685;0,98478;0,9293;0,98806;0,9511;0,97937;0,9838;0,98736;0,9752;0,98423;0,9793;0,9862;0,99532;0,98796;0,96647;-15252;-11723;-14,31;-12,69;-15,12;-16,42
61;0,98351;0,97112;0,995758;0,993067;0,995301;0,992286;0,991722;0,983131;0,983081;0,986599;0,98687;0,994589;0,995092;0,990039;0,991017;0,99499;0,99036;0,99597;0,99285;0,9942665;0,990788;0,9964043;0,9934962;0,993780984;0,990389522;0,995683024;0,992827784;0,97549;0,97122;0,97776;0,9822118;0,983;0,9767366;0,97776;0,98546;0,98074;0,98246;0,977122;0,993844;0,98556;0,995297;0,994775;0,988818;0,989936;0,994907;0,991014;0,9951346;0,980791;0,982251;0,987343;0,989817;0,996409;0,9736;0,96228;0,985096424;0,985321743;0,98554036;0,985774105;0,983781;0,97406;0,994186;0,992324;0,961053;0,971598;0,967929;0,988137;0,981315;0,984491;0,994524;0,990337;0,98083;0,97783;0,9491;0,93316364;0,887;0,9387;0,9471;0,971;0,977064;0,956526;0,936;0,9997;0,96337;0,9471;0,9471;0,993777;0,99655;0,98361;0,934;0,98677;0,9456;0,9778;0,98206;0,98585;0,9708;0,98302;0,97794;0,98529;0,99472;0,98737;0,95783;-16043;-12475;-15,2;-13,2;-15,76;-16,89
62;0,98169;0,96871;0,995332;0,99248;0,994819;0,991652;0,990856;0,981801;0,981652;0,985099;0,98593;0,994017;0,994587;0,989213;0,99026;0,99452;0,98951;0,99555;0,9922;0,9937534;0,9901371;0,9960865;0,9929026;0,99318335;0,989474311;0,995253128;0,992121115;0,9734;0,96882;0,97569;0,9805432;0,98141;0,974574;0,97569;0,98402;0,9789;0,98081;0,975189;0,993102;0,984137;0,99479;0,994211;0,98763;0,988867;0,994168;0,989853;0,9948621;0,978888;0,980425;0,986158;0,988933;0,996158;0,9717;0,95929;0,984002732;0,984237067;0,984465762;0,984712332;0,982366;0,97204;0,993343;0,991243;0,957303;0,969092;0,964817;0,987048;0,979483;0,98299;0,993729;0,989089;0,97918;0,97572;0,9469;0,932458982;0,886;0,9384;0,945;0,972;0,97592;0,955019;0,934;0,99966;0,96153;0,945;0,945;0,992971;0,9962;0,98236;0,9379;0,98529;0,9394;0,97674;0,98041;0,98379;0,9655;0,98166;0,97687;0,98458;0,994;0,9868;0,94566;-16862;-13051;-16;-10,72;-16,4;-17,37
63;0,97966;0,96606;0,994856;0,991793;0,994268;0,990907;0,989888;0,980334;0,980014;0,983474;0,98492;0,993344;0,99401;0,988231;0,98937;0,99401;0,98857;0,99509;0,99149;0,9932555;0,98931;0,9957102;0,9921979;0,992528383;0,98847116;0,99477935;0,991343638;0,97114;0,96624;0,97343;0,9787198;0,97966;0,9722116;0,97343;0,98244;0,97691;0,97894;0,973088;0,992288;0,982587;0,994231;0,99359;0,986232;0,987609;0,993323;0,988529;0,9944916;0,976799;0,9784128;0,984892;0,988042;0,995874;0,97041;0,95661;0,982823988;0,983061956;0,983306791;0,983569087;0,808833;0,96983;0,992352;0,989988;0,953178;0,96636;0,961399;0,985838;0,977438;0,981315;0,992821;0,987665;0,97748;0,97344;0,945;0,931568677;0,886;0,9381;0,9427;0,973;0,974707;0,953416;0,932;0,99961;0,95958;0,9427;0,9427;0,992053;0,99579;0,98103;0,94;0,98371;0,9325;0,97538;0,97843;0,98093;0,966;0,98049;0,97603;0,98402;0,99311;0,9861;0,94068;-17702;-12,5;-16,7;-14,26;-17,04;-17,86
64;0,9774;0,96313;0,994329;0,990992;0,993653;0,990032;0,988805;0,978717;0,978132;0,981714;0,98381;0,992584;0,993367;0,98708;0,988336;0,99346;0,98754;0,99459;0,99071;0,9927171;0,9883541;0,9952865;0,9913287;0,991809333;0,987372864;0,994258693;0,990488442;0,96869;0,96342;0,97096;0,9767366;0,97776;0,9696249;0,97096;0,98074;0,97475;0,97686;0,970838;0,991392;0,980815;0,993614;0,992905;0,984591;0,986132;0,992379;0,98706;0,99391;0,974505;0,9761968;0,98354;0,987182;0,995526;0,96887;0,95241;0,981548101;0,981785472;0,982050969;0,982331131;0,979073;0,9674;0,991381;0,98872;0,948643;0,963423;0,957645;0,984491;0,975153;0,979483;0,991806;0,986086;0,97569;0,97096;0,9426;0,930484796;0,885;0,9377;0,9398;0,974;0,9734;0,951693;0,93;0,99953;0,95752;0,9398;0,9398;0,991007;0,99526;0,97962;0,9406;0,98193;0,9249;0,97396;0,97621;0,97705;0,97;0,97982;0,9754;0,9836;0,99194;0,98537;0,93166;-17,55;-14171;-17,18;-14,81;-17,68;-18,36
65;0,97493;0,95987;0,99375;0,99006;0,992983;0,989007;0,987594;0,976934;0,975988;0,979808;0,98259;0,991759;0,992664;0,985752;0,987149;0,99286;0,98642;0,99407;0,98986;0,9921928;0,987451;0,9947654;0,9904167;0,991020284;0,986168367;0,993685062;0,98954805;0,966;0,96036;0,96825;0,974574;0,97569;0,9667793;0,96825;0,9789;0,97239;0,97458;0,96838;0,990437;0,97874;0,992936;0,992151;0,982676;0,984408;0,991364;0,985465;0,9931125;0,971987;0,9737577;0,981929;0,986303;0,995091;0,9671;0,94844;0,980195218;0,980430507;0,980719303;0,981018842;0,97706;0,96473;0,990294;0,987263;0,94366;0,960201;0,953525;0,98299;0,972768;0,977438;0,990714;0,984371;0,97378;0,96825;0,9406;0,929198877;0,885;0,9372;0,9371;0;0,971974;0,949826;0,927;0,99944;0,95535;0,9371;0,9371;0,989817;0,99458;0,97813;0,9409;0,9801;0,9164;0,97244;0,9737;0;0,97;0,97999;0,9754;0,9836;0,99042;0,9846;0,9237;-19382;-11735;-18,26;-15,38;-18,32;-18,87
