ALLG-72;AMERICAN EXPERIENCE;AT2000 (Suavizada 10%)_FEM;AT2000 (Suavizada 10%)_MAS;AT-2000 FEMALE;AT-2000 MALE;AT-49 FEMALE;AT-49 MALE;AT-50;AT-55;AT-71;AT-83 FEMALE (Basic);AT-83 FEMALE (IAM);AT-83 MALE (Basic);AT-83 MALE (IAM);BR-EMSmt-v.2010-f;BR-EMSmt-v.2010-m;BR-EMSsb-v.2010-f;BR-EMSsb-v.2010-m;BR-EMSmt-v.2015-f;BR-EMSmt-v.2015-m;BR-EMSsb-v.2015-f;BR-EMSsb-v.2015-m;BR-EMSmt-v.2021-f;BR-EMSmt-v.2021-m;BR-EMSsb-v.2021-f;BR-EMSsb-v.2021-m;CSG-60;CSO-41;CSO-58;CSO58 - FEM - AGE LAST;CSO58 - FEM - AGE NEAREST;CSO58 - MAS - AGE LAST;CSO58 - MAS - AGE NEAREST;CSO58 FEMALE;CSO58 MALE;CSO80;EB7-75;GAM-71 FEMALE;GAM-71 MALE;GAM-83 - FEMALE (suav 10%);GAM83_BÁSICA - FEMALE;GAM83_BÁSICA - MASC;GAM-83 - MASC (suav 10%);GAM-94 FEMALE;GAM-94MALE;GKF-95;GKM-70;GKM-80;GKM-95;GR-95 MALE;GR-95FEMALE;GRUPAL AMERICANA;HUNTER SEMITROPICAL;IBGE 2006              Ambos os Sexos;IBGE 2007                 Ambos os Sexos;IBGE 2008                 Ambos os Sexos;IBGE 2009                 Ambos os Sexos;Prudential-50;Rentiers Français;RP-2000 FEMALE;RP-2000MALE;SGB-51;SGB-71;SGB-75;UP-84 F;UP-84 M;UP84_MAS_&_FEM;UP-94 FEMALE;UP-94 MALE;USTP-61;X-17
1;1;0.631645;0.651007;0.644427;0.668186;1;1;1;0.733619;1;0.665676;0.650646;0.720626;0.695704;0.8454;0.8454;0.68035;0.68035;0.6134875;0.6134875;0.5383679;0.6134875;0.7366778976;0.855635952;0.7366778976;0.855635952;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.49511;0.496356;0.3593815;1;0.5927517;0.470267;0.335472;0.261205;1;1;1;1;1;1;1;1;0.376246;0.4;1;1;1;1;1;1;0.498054;0.499394;1;1
1;1;0.709338;0.725622;0.719484;0.739483;1;1;1;0.831839;1;0.736725;0.72475;0.78264;0.762343;0.92575;0.92575;0.74623;0.74623;0.6633662;0.6633662;0.594951;0.6633662;0.8282022535;0.9153523739;0.8282022535;0.9153523739;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;0.5;0.3757011;1;0.6032171;0.488317;0.353221;0.27733;1;1;1;1;1;1;1;1;0.386015;0.4;1;1;1;1;1;1;0.5;0.5;1;1
1;1;0.796233;0.808336;0.80338;0.818254;1;1;1;1;1;0.815782;0.807316;0.849708;0.835056;1;1;0.81849;0.81849;0.7173002;0.7173002;0.657481;0.7173002;0.9165748019;0.9629801222;0.9165748019;0.9629801222;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;0.5;0.3924654;1;0.6129851;0.506717;0.371499;0.294041;1;1;1;1;1;1;1;1;0.393507;0.4;1;1;1;1;1;1;0.5;0.5;1;1
1;1;0.892923;0.899633;0.896693;0.904945;1;1;1;1;1;0.903367;0.898885;0.922077;0.914167;1;1;0.89776;0.89776;0.7756192;0.7756192;0.7265831;0.7756192;0.9809465143;0.9912628352;0.9809465143;0.9912628352;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;0.5;0.4096791;1;0.6220767;0.525466;0.390304;0.311338;1;1;1;1;1;1;1;1;0.398308;0.4;1;1;1;1;1;1;0.5;0.5;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.98471;0.98471;0.8386798;0.8386798;0.8029478;0.8386798;0.9998161972;0.9996218265;0.9998161972;0.9996218265;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;0.5;0.4273468;1;0.630517;0.544565;0.409637;0.329222;1;1;1;1;1;1;1;1;0.4;0.4;1;1;1;1;1;1;0.5;0.5;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.9068674;0.9068674;0.8873386;0.9068674;1;0.9999999975;1;0.9999999975;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;0.5;0.4454735;1;1;0.564014;0.429498;0.347692;1;1;1;1;1;1;1;1;0.4;0.4;1;1;1;1;1;1;0.5;0.5;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.9805989;0.9805989;0.9805989;0.9805989;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;0.5;0.4640639;1;1;0.583813;0.449887;0.366748;1;1;1;1;1;1;1;1;0.4;0.4;1;1;1;1;1;1;0.5;0.5;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;0.5;0.4831226;1;1;0.603962;0.470804;0.386391;1;1;1;1;1;1;1;1;0.4;0.4;1;1;1;1;1;1;0.5;0.5;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;0.5;1;1;1;1;0.492248;0.40662;1;1;1;1;1;1;1;1;0.4;0.4;1;1;1;1;1;1;0.5;0.5;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.514221;0.427435;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.536722;0.448837;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.55975;0.470825;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.583306;0.493399;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.607391;0.516559;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.632003;0.540307;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10000000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
