Idade;ALLG-72;AMERICAN EXPERIENCE;AT2000 (Suavizada 10%)_FEM;AT2000 (Suavizada 10%)_MAS;AT-2000 FEMALE;AT-2000 MALE;AT-49 FEMALE;AT-49 MALE;AT-50;AT-55;AT-71;AT-83 FEMALE (Basic);AT-83 FEMALE (IAM);AT-83 MALE (Basic);AT-83 MALE (IAM);BR-EMSmt-v.2010-f;BR-EMSmt-v.2010-m;BR-EMSsb-v.2010-f;BR-EMSsb-v.2010-m;BR-EMSmt-v.2015-f;BR-EMSmt-v.2015-m;BR-EMSsb-v.2015-f;BR-EMSsb-v.2015-m;BR-EMSmt-v.2021-f;BR-EMSmt-v.2021-m;BR-EMSsb-v.2021-f;BR-EMSsb-v.2021-m;CSG-60;CSO-41;CSO-58;CSO58 - FEM - AGE LAST;CSO58 - FEM - AGE NEAREST;CSO58 - MAS - AGE LAST;CSO58 - MAS - AGE NEAREST;CSO58 FEMALE;CSO58 MALE;CSO80;EB7-75;GAM-71 FEMALE;GAM-71 MALE;GAM-83 - FEMALE (suav 10%);GAM83_BÁSICA - FEMALE;GAM83_BÁSICA - MASC;GAM-83 - MASC (suav 10%);GAM-94 FEMALE;GAM-94MALE;GKF-95;GKM-70;GKM-80;GKM-95;GR-95 MALE;GR-95FEMALE;GRUPAL AMERICANA;HUNTER SEMITROPICAL;IBGE 2006              Ambos os Sexos;IBGE 2007                 Ambos os Sexos;IBGE 2008                 Ambos os Sexos;IBGE 2009                 Ambos os Sexos;Prudential-50;Rentiers Français;RP-2000 FEMALE;RP-2000MALE;SGB-51;SGB-71;SGB-75;UP-84 F;UP-84 M;UP84_MAS_&_FEM;UP-94 FEMALE;UP-94 MALE;USTP-61;X-17;BENTZIEN;Experiência CAP;GRUPAL AMERICANA;IAPC;IBA (FERROVIARIOS);MULLER;RP-2000 DISABLED FEMALE;RP-2000 DISABLED MALE;RRB-44;TASA/1927;WINKLEVOSS;ZIMMERMANN;ZIMMERMANN (FERR. ALEMAES);ALVARO VINDAS;GRUPO AMERICANA;HUNTER'S;IAPB-57 Forte;IAPB-57 FRACA;IBA (FERROVIARIOS);LIGHT FORTE;LIGHT MEDIA;MULLER;PRUDENTIAL (FERR. APOSENT.);RGPS-99/02 M.M;RRB-1944 Mod - Fem;RRB-1944 Mod - Masc;TASA-1927;WYATT 1985 ;ZIMMERMANN EMPR. ESCRIT;Atuários Ingleses;Hubbard Laffitte;J.P. Jansen;Kinkelin;Moser;Samuel Dumas
29;98368,5187;59907,9264;99168,0493;98514,6034;99076,0103;98352,0643;98562,2206;97777,0882;98801,3445;98747,7585;98829,6030;99379,8394;99088,9869;98730,7664;98340,9715;99113,7463;97839,3757;99338,1105;98415,9817;99406,2079;98461,3354;99541,9211;99054,3221;99116,1295;98413,3477;99308,1440;98650,1325;94165,7174;90681,4229;95001,1609;95634,6191;95431,6624;95239,5560;95001,1609;97844,5138;97488,3506;95964,1001;98081,8668;99003,4096;98204,5458;99584,4253;99538,1199;99022,6980;99119,6288;99324,8967;98846,8151;99454,6815;98205,6212;98390,5310;97960,5595;98201,8872;99454,8803;96710,3273;91986,6634;94564,5145;94726,1992;94871,2220;95046,4317;99068,0490;77674,7393;99425,8853;99117,7631;95564,9254;95505,7370;97405,3882;98144,4677;98329,6844;98261,1837;99274,2396;98760,0212;98371,4705;97905,7061;43303,1370;9068,2085;4,5628;24052,3445;24061,5063;38742,0489;94193,1129;83307,0511;71001,3227;99931,0219;92077,5986;44105,6667;27414,2718;99199,5897;99374,8154;86276,1253;18245,8014;98133,4426;91947,4279;99228,6919;99587,7673;99155,1845;100000,0000;99825,1307;97685,1060;98451,1827;99293,3216;99509,1152;99683,4408;-570049308687370000000000000000000000000000000000000,0000;-21964842763697600000000000000000000000000,0000;-13457852608,3824;-53712740960646,8000;-22536080811837,2000;231071671292341,0000
30;98252,4438;59408,2943;99129,4729;98446,9239;99032,9122;98275,9398;98499,5350;97684,4933;98707,7796;98664,9091;98754,4925;99332,8327;99047,0723;98649,9059;98269,0842;99073,1097;97717,0765;99305,3289;98326,4232;99360,8488;98359,2211;99508,7139;98983,2308;99069,5872;98310,8223;99273,6994;98570,3053;93943,4863;90373,1061;94803,5585;95445,7407;95244,6163;95039,0863;94803,5585;97751,5615;97386,9627;95800,0015;97937,4903;98959,8481;98129,6157;99552,5583;99502,6843;98959,7196;99062,9324;99292,0202;98769,8134;99397,1967;98067,6423;98267,5625;97833,5047;98073,8319;99397,3954;96450,1765;91093,4729;94369,1996;94534,1827;94685,9144;94866,8043;98976,7083;77166,7465;99401,2277;99076,9266;95201,0142;95310,8098;97166,5502;98035,8218;98217,4902;98154,7668;99238,8980;98677,2603;98237,6853;97733,3921;40310,8902;8016,8864;4,0426;22063,2156;22413,2931;34867,8440;93491,3742;81426,7276;69155,2883;99927,0247;91137,4863;41084,4285;25536,3942;99140,4667;99314,1968;85927,5698;17200,3170;97991,1491;91469,3013;99087,7872;99512,0806;99046,1138;100000,0000;99780,2094;97509,2728;98333,0413;99226,7951;99450,4048;99617,6497;3179735043858150000000000000000000000000000000000000000,0000;122014701552340000000000000000000000000000000,0000;54908038642,2002;238484569865272,0000;95778343450308,1000;-1594394531917150,0000
31;98131,5933;58907,4824;99089,6229;98378,6017;98988,3474;98198,8915;98432,8508;97586,4181;98608,6770;98576,8013;98674,5014;99283,8616;99003,3925;98566,0535;98194,4980;99029,5175;97593,9530;99270,5720;98235,9629;99312,9767;98255,5406;99474,0849;98911,8540;99021,2174;98208,1189;99238,3623;98492,0115;93718,0219;90051,3778;94601,6269;95253,9043;95055,0795;94833,8019;94601,6269;97656,7425;97281,7848;95634,2675;97788,6253;98913,4359;98050,2288;99518,5113;99464,8733;98893,0207;99002,8012;99257,1687;98690,6988;99336,3060;97927,9940;98143,5488;97706,3211;97945,7475;99336,5642;96180,1160;90197,1131;94167,3759;94337,0491;94494,5159;94681,2548;98880,1070;76654,3593;99374,9858;99032,9364;94822,9710;95110,7524;96914,4030;97929,6490;98102,2811;98045,7169;99201,4849;98592,2005;98097,2054;97555,5173;37622,1538;7113,9867;3,6141;20273,8888;20942,9811;31381,0596;92794,8635;79588,8449;67357,2508;99923,0276;90182,3654;38389,2900;23861,2067;99080,4867;99253,6151;85579,5631;16228,4991;97846,1222;90993,6609;98925,2832;99424,5100;98935,1822;99990,0000;99727,3259;97333,7561;98215,0417;99159,3209;99386,7565;99538,9518;-17981401673017800000000000000000000000000000000000000000000,0000;-678523755332563000000000000000000000000000000000,0000;-228417440751,5530;-996865502036837,0000;-422382494615859,0000;11272369340654200,0000
32;98005,9849;58406,1797;99048,5998;98309,8351;98942,5158;98121,4126;98361,8807;97482,2934;98503,4615;98482,8576;98589,6413;99232,9290;98957,8509;98479,2168;98117,3171;98982,9736;97470,0087;99233,8419;98144,6035;99262,5456;98149,7882;99438,5229;98839,2329;98970,5914;98104,6727;99201,8773;98414,6133;93488,4127;89715,4862;94394,4493;95058,1671;94862,1177;94623,2803;94394,4493;97559,0858;97171,8564;95464,0385;97635,2927;98864,0781;97965,9056;99482,2866;99424,6895;98822,1144;98938,9444;99220,1458;98609,6737;99271,8169;97783,7461;98018,3274;97578,3258;97816,9488;99272,1941;95898,3083;89296,9459;93958,3929;94132,0315;94296,7445;94489,4893;98777,6672;76136,9424;99344,4777;98983,5190;94429,3608;94905,5985;96647,5976;97826,0394;97983,7735;97933,8467;99161,7051;98505,1436;97949,0786;97371,1374;35169,1894;6335,5335;3,2527;18660,0873;19602,6303;28399,8589;92103,5418;77792,4451;65605,9623;99919,0307;89211,1013;35932,3754;22334,0895;99019,5522;99192,0779;85232,1101;15322,9489;97699,3530;90520,4939;98746,2284;99327,0740;98821,4067;99960,0030;99665,4950;97156,6087;98096,2015;99090,9010;99319,1735;99454,3437;103393059619852000000000000000000000000000000000000000000000000,0000;3778020269691710000000000000000000000000000000000000,0000;973058297601,6160;4515800724226870,0000;1947183300179110,0000;-81273782946116800,0000
33;97874,6569;57903,3025;99006,5041;98241,0182;98895,4192;98043,9948;98286,1421;97371,5535;98391,5616;98382,4051;98498,9388;99179,9386;98910,4501;98389,3053;98037,4496;98933,4821;97344,2724;99194,1484;98052,3476;99209,1821;98041,5388;99401,8798;98764,3226;98917,2435;97999,7877;99163,9484;98337,4119;93253,7568;89363,8015;94182,0618;94858,0792;94664,8045;94407,0661;94182,0618;97457,6244;97057,1936;95289,3393;97476,6353;98811,3835;97876,1688;99443,6875;99381,8375;98746,7131;98870,9733;99180,7554;98526,9402;99203,5477;97633,9414;97890,9722;97448,5466;97686,6566;99203,9941;95603,9005;88391,4749;93741,8539;93921,1831;94091,6978;94290,6196;98668,8142;75613,8816;99309,7071;98927,8903;94018,6875;94694,3386;96364,7101;97720,0938;97856,6885;97818,9703;99119,3631;98416,2920;97792,3601;97180,2900;32911,3274;5661,8307;2,9437;17202,7345;18348,0620;25843,8716;91417,3704;76036,5918;63900,2073;99915,0339;88222,6423;33632,7034;20904,7078;98957,3679;99129,5869;84884,3631;14480,1867;97548,8960;90040,7353;98544,7861;99217,8142;98704,7974;99920,0190;99593,7358;96978,8121;97976,5241;99021,5374;99244,6841;99347,9276;-605676543253093000000000000000000000000000000000000000000000000000,0000;-21062463003531300000000000000000000000000000000000000000,0000;-4184150679686,9500;-20772683331443600,0000;-9404895339865100,0000;603864207289648000,0000
34;97736,6536;57398,3857;98963,3373;98172,1512;98847,1582;97966,5400;98205,3509;97253,4418;98272,2126;98274,6764;98402,4098;99124,8937;98861,0938;98296,3274;97954,8040;98880,0580;97212,8576;99152,4869;97955,2758;99152,0872;97929,4969;99363,7989;98685,8939;98860,6973;97892,6600;99124,2482;98259,6197;93011,2970;88995,6226;93963,5594;94653,1857;94463,1685;94184,2654;93963,5594;97352,3702;96936,8427;95107,3367;97309,9503;98755,1598;97780,4459;99402,5178;99336,1219;98666,2345;98798,4020;99138,9011;98443,3894;99131,2581;97477,4342;97759,8375;97316,1140;97553,8027;99131,8728;95294,1439;87479,2749;93516,8367;93701,1642;93878,3507;94083,6399;98552,8783;75085,3406;99270,5791;98865,4668;93589,2101;94473,4167;96064,2449;97611,5268;97719,8848;97700,8050;99074,3629;98326,5363;97626,1131;96982,0422;30828,0404;5076,6328;2,6729;15881,5645;17173,7860;23647,1425;90736,3110;74320,3699;62238,8019;99911,0373;87216,0220;31480,2104;19566,8065;98893,7383;99067,1353;84535,4884;13693,9126;97394,7687;89554,5153;98320,1040;99094,7841;98585,3646;99870,0590;99511,0730;96798,4315;97855,0332;98952,2223;99164,2959;99217,7818;3607409491615420000000000000000000000000000000000000000000000000000000,0000;117591730948715000000000000000000000000000000000000000000000,0000;18828678058591,3000;97216157991156000,0000;47494721466318800,0000;-4601445259547120000,0000
35;97590,0486;56891,5580;98918,9028;98103,2343;98797,7346;97889,0485;98119,0284;97127,3041;98144,7535;98158,8106;98299,0873;99067,5995;98809,5872;98199,9970;97868,9956;98823,6964;97074,8153;99107,8683;97854,3819;99090,8509;97814,4493;99323,0299;98603,0471;98800,4555;97782,3958;99082,4379;98180,3459;92759,2364;88608,4916;93738,0469;94443,0651;94256,2942;93953,0524;93738,0469;97242,3620;96809,8554;94917,1220;97131,7758;98695,1167;97678,1676;99358,4825;99287,2485;98580,1975;98720,8453;99094,3877;98359,8110;99054,6693;97312,7948;97623,1399;97180,1634;97417,6176;99055,4421;94968,2379;86558,9929;93283,8189;93472,7701;93655,5999;93867,4579;98429,1944;74549,2313;99227,3964;98796,0632;93139,0460;94238,2724;95744,3510;97500,1520;97572,0346;97574,0871;99026,6091;98236,7642;97449,4098;96774,5006;28904,3707;4566,4874;2,4323;14684,0945;16076,3811;21755,3711;90060,3255;72642,8848;60620,5931;99907,0409;86189,4894;29468,6250;18316,4876;98828,4684;99004,7230;84183,8208;12959,9189;97236,9892;89061,9655;98069,3877;98957,0424;98463,1187;99810,1370;99416,5375;96615,4825;97731,7359;98881,9662;99075,0480;99068,9551;-21889760795122400000000000000000000000000000000000000000000000000000000000,0000;-657572959465214000000000000000000000000000000000000000000000000,0000;-88494786875379,1000;-464693235197726000,0000;-250297182127500000,0000;36029316382254000000,0000
36;97431,9527;56382,3786;98873,1033;98034,1696;98746,8538;97811,5204;98026,6003;96992,2000;98008,2341;98033,8544;98188,9923;99007,6636;98755,7360;98099,5384;97779,2497;98762,4257;96930,1738;99061,2876;97747,7206;99025,0843;97696,0645;99277,8578;98516,2567;98735,9902;97668,0036;99038,1574;98098,7327;92494,8726;88201,7786;93502,7644;94227,2627;94044,2175;93711,1233;93502,7644;97127,6160;96673,3535;94716,8469;96941,2033;98630,8662;97568,5727;99311,1879;99234,7255;98486,0534;98635,9454;99047,0206;98276,1068;98973,5138;97138,6049;97478,9603;97039,7381;97276,9466;98974,5138;94623,5032;85630,2149;93039,8003;93232,7495;93422,3495;93641,0057;98296,9056;74005,7674;99180,2634;98719,6938;92666,1791;93987,4101;95403,3096;97385,7843;97411,7237;97437,6785;98975,7094;98146,8776;97260,3579;96556,7580;27123,8615;4120,2125;2,2158;13596,0031;15049,1003;20123,7183;89389,3761;71003,2622;59044,4577;99904,0437;85141,4252;27585,5799;17146,0640;98761,1662;98941,3600;83829,4069;12270,4512;97073,6311;88563,2185;97787,9286;98801,6798;98336,1013;99730,2889;99308,1735;96429,9808;97606,6393;98811,7600;98977,9545;98889,6403;135585178364988000000000000000000000000000000000000000000000000000000000000000,0000;3686354010761990000000000000000000000000000000000000000000000000000,0000;434509403558111,0000;2276996852468860000,0000;1371628558058700000,0000;-288594824221854000000,0000
37;97260,4725;55869,8628;98825,5453;97963,6830;98694,1230;97733,8581;97927,5934;96847,2937;97861,8098;97898,7637;98071,1655;98944,6947;98699,0502;97993,8852;97684,5994;98697,2425;96777,9934;99010,7663;97635,3107;98955,3409;97573,0065;99228,2983;98425,6020;98666,7544;97548,4613;98991,0136;98013,8698;92215,5381;87773,1180;93255,9171;94004,8864;93826,0349;93456,2384;93255,9171;97007,1778;96525,4433;94504,6812;96733,7491;98562,0219;97451,1001;99261,3337;99179,3525;98386,7795;98546,4826;98996,3085;98191,3928;98887,4761;96952,9730;97325,2360;96893,6933;97130,9339;98888,7029;94258,2565;84690,8514;92783,7807;92982,3697;93177,3841;93403,0607;98155,0632;73452,9443;99129,2847;98636,6705;92168,3764;93717,1023;95038,9644;97268,1423;97237,1619;97290,2553;98921,2728;98055,8954;97057,0838;96325,9873;25482,8679;3728,4785;2,0208;12604,8545;14087,4628;18715,0580;88723,4252;69400,6476;57509,3018;99901,0466;84070,3461;25822,8613;16050,4305;98691,6383;98877,0481;83470,6170;11621,3443;96905,6937;88049,5518;97480,8745;98631,7409;98204,3309;99650,5047;99185,0314;96241,9423;97479,7507;98740,6155;98871,0583;98674,0609;-858796519763834000000000000000000000000000000000000000000000000000000000000000000,0000;-20724682248503900000000000000000000000000000000000000000000000000000000,0000;-2220343052181950,0000;-11453294167918400000,0000;-7777133924192830000,0000;2383793248072510000000,0000
38;97074,7050;55354,1840;98775,7372;97890,3082;98639,0517;97653,4231;97821,3420;96691,6601;97704,5459;97752,4050;97943,6730;98878,1049;98639,1399;97881,5842;97583,7889;98627,1675;96617,3419;98957,3005;97517,1720;98881,1838;97441,8391;99175,3402;98331,9796;98592,1674;97422,6620;98940,5848;97924,7671;91919,5262;87321,0864;92994,8005;93774,1138;93600,8524;93184,7574;92994,8005;96880,0984;96363,2806;94277,8700;96507,7791;98488,1004;97324,9009;99208,1296;99120,3408;98281,2105;98451,2867;98941,7615;98103,9043;98796,3414;96754,0255;97159,7831;96741,0857;96978,3412;98797,8242;93870,8551;83738,9262;92514,7602;92717,3469;92919,2667;93152,1214;98002,8247;72890,2947;99074,3671;98547,5029;91643,2932;93424,8924;94649,2096;97141,9855;97047,7439;97130,4074;98862,6125;97961,9579;96835,7936;96079,3928;23971,7338;3383,4734;1,8430;11699,8259;13187,2739;17498,5792;88062,4357;67834,2056;56014,0600;99898,0496;82974,9095;24172,7805;15024,8080;98619,3960;98811,7892;83105,8504;11008,8995;96733,2016;87521,2545;97143,5907;98443,3543;98066,8448;99560,8192;99047,1642;96049,4584;97350,1026;98667,5474;98753,4017;98442,1769;5577883395866100000000000000000000000000000000000000000000000000000000000000000000000,0000;116286192096355000000000000000000000000000000000000000000000000000000000000,0000;11745614746042500,0000;59213530848138100000,0000;45418462117286100000,0000;-20238404676135600000000,0000
39;96871,8189;54833,3011;98723,1885;97812,3875;98580,8547;97568,2693;97707,1845;96524,0935;97535,2239;97593,6551;97806,5519;98807,2093;98575,4190;97760,9941;97475,0806;98552,2109;96447,2954;98899,9053;97392,3500;98802,1678;97305,0502;99120,0202;98234,8669;98511,6089;97289,4616;98886,4201;97830,4685;91602,4038;86844,3133;92714,8862;93532,6455;93365,9143;92893,1171;92714,8862;96743,4975;96182,1176;94034,6331;96258,8855;98408,6205;97188,9380;99151,2833;99057,2011;98167,7940;98348,9958;98882,5943;98011,7847;98699,9557;96539,5218;96980,2901;96580,5922;96817,9390;98701,6939;93459,7008;82774,2538;92229,7384;92438,6764;92646,4306;92886,5323;97839,1600;72317,3770;99015,1206;98452,5031;91088,3014;93105,6595;94231,6173;97006,1810;96841,5174;96956,3497;98799,0438;97863,0163;96594,6725;95813,2529;22586,1676;3078,6325;1,6827;10872,6482;12344,6071;16448,6644;87406,3706;66303,1197;54557,6944;99895,0527;81853,9185;22628,1398;14064,7228;98544,0508;98744,5972;82734,3672;10429,8314;96555,2125;86961,1185;96771,5307;98234,6544;97922,6865;99461,2584;98891,6602;95851,5965;97216,7330;98592,5601;98624,0347;98184,2584;-37282572617969000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-661435860644067000000000000000000000000000000000000000000000000000000000000000,0000;-64013600365931600,0000;-315608119420576000000,0000;-272056588082544000000,0000;176478888775902000000000,0000
40;96650,9512;54307,4497;98667,2125;97727,8776;98518,7488;97476,0673;97584,4643;96343,4004;97352,6380;97421,2071;97658,8640;98731,2266;98507,3034;97629,8966;97356,5509;98471,3981;96267,9034;98838,5874;97259,8964;98716,9015;97163,1794;99062,8379;98133,7734;98424,4173;97147,6551;98828,0521;97730,0206;91261,6429;86339,7478;92413,5628;93278,2461;93119,4283;92578,2280;92413,5628;96595,4799;95980,1352;93772,2765;95983,6813;98323,1034;97042,2799;99090,1070;98989,2479;98044,7898;98238,0581;98818,1228;97913,8709;98598,2553;96307,1512;96784,3026;96410,9001;96648,5076;98600,2286;93023,2440;81794,2066;91927,7153;92142,6510;92357,2861;92604,6518;97662,7560;71732,3294;98950,9588;98351,9831;90500,5086;92755,4891;93783,5460;96859,4106;96616,1672;96767,4787;98729,7857;97757,8136;96330,9690;95523,8969;21294,2388;2808,4205;1,5380;10115,9119;11563,1935;15543,9879;86755,1931;64806,5920;53139,1943;99892,0558;80707,1451;21195,7786;13174,4258;98465,1170;98675,4760;82354,6165;9882,2653;96370,7920;86378,4790;96365,0903;98004,7853;97770,9063;99351,8510;98716,6220;95647,4326;97078,6852;98514,6720;98483,0023;97896,5785;256504099611627000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;3135205979452880000000000000000000000000000000000000000000000000000000000000000,0000;361036706063854000,0000;1739000738007370000000,0000;1664986319065170000000,0000;-1583015632319840000000000,0000
41;96411,2568;53775,7798;98607,1242;97634,7429;98452,0516;97374,3998;97452,2374;96148,3050;97155,4989;97233,6713;97499,6801;98649,5759;98434,2110;97485,7949;97225,9958;98384,7433;96077,2930;98773,3539;97119,8421;98623,9892;97013,9173;99003,7172;98026,9744;98329,8885;96995,9872;98764,9634;97622,3352;90894,7711;85806,1682;92087,3429;93007,2821;92858,6939;92237,0957;92087,3429;96433,1995;95753,6221;93489,0842;95679,6050;98230,8763;96883,8099;99024,2121;98916,0948;97909,9782;98116,4394;98748,0608;97808,9072;98491,2762;96054,4412;96569,2672;96230,7081;96468,5481;98493,5432;92559,9882;80797,9532;91607,6909;91827,6239;92050,4673;92305,0711;97472,4113;71134,0818;98881,0994;98245,8613;89876,8696;92372,0379;93302,1551;96700,2706;96369,2163;96561,8478;98654,4549;97645,0988;96041,9761;95208,6680;20106,0203;2568,1545;1,4073;9421,9603;10843,9629;14766,7885;86108,8669;63343,8424;51757,5752;99888,0601;79533,6632;19877,4012;12354,9765;98382,0124;98604,4297;81965,0792;9364,4346;96180,9415;85765,1918;95920,8472;97750,9529;97610,5620;99202,8232;98519,1888;95436,0518;96935,9795;98432,9048;98327,3992;97589,1832;-1816818537549150000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-15550621658086300000000000000000000000000000000000000000000000000000000000000000,0000;-2097623262230990000,0000;-9912304206642010000000,0000;-10389514630966700000000,0000;14611234286312100000000000,0000
42;96149,9823;53237,4842;98542,2407;97530,7619;98379,9847;97260,6665;97309,5673;95934,8558;96939,8137;97029,5778;97325,1557;98561,3832;98355,3652;97325,8207;97080,9346;98291,2778;95874,5699;98703,2248;96971,2487;98521,3216;96854,5234;98941,8003;97913,6258;98227,2578;96833,1308;98696,5788;97506,4181;90497,5610;85240,7056;91733,7275;92716,1972;92579,1892;91867,7046;91733,7275;96251,9051;95499,8750;93181,5051;95343,2912;98131,3684;96710,4848;98953,3108;98837,3576;97760,9592;97982,0199;98672,2223;97695,8401;98379,1045;95778,6689;96332,5083;96038,4391;96276,5757;98381,6545;92068,4947;79782,3229;91266,0368;91494,1926;91724,4548;91986,3225;97265,4774;70520,9060;98804,5654;98133,6645;89214,1176;91950,2672;92784,4214;96526,9837;96097,6478;96337,1484;98572,9663;97523,7259;95725,0376;94865,9168;18998,1786;2353,8597;1,2877;8784,0936;10194,4095;14043,2159;85467,3558;61914,1085;50411,8782;99884,0646;78331,9095;18686,7449;11614,9134;98294,1573;98529,4903;81564,2700;8874,6747;95982,8088;85113,3763;95435,4877;97471,3852;97441,6957;99004,4176;98294,5650;95216,5489;96787,6675;98347,2682;98156,3095;97276,8978;13262775324108800000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;80241207755725300000000000000000000000000000000000000000000000000000000000000000,0000;12480858410274400000,0000;58482594819187900000000,0000;66077313052948200000000,0000;-138806725719965000000000000,0000
43;95868,2629;52691,8000;98471,7830;97413,6275;98301,6742;97132,0879;97155,5263;95696,8414;96699,3060;96807,3801;97130,5054;98466,0743;98270,0911;97146,5465;96918,5182;98190,0378;95658,8521;98627,2233;96812,2159;98408,7019;96681,9771;98874,5891;97791,7919;98115,7089;96657,6957;98622,3063;97381,1449;90067,6976;84641,4634;91351,1979;92401,9078;92278,3068;91468,1168;91351,1979;96049,7761;95218,1504;92849,7789;94970,4989;98024,0127;96517,0638;98876,6220;98752,2586;97595,0589;97832,4014;98590,8177;97573,5249;98261,9251;95476,9661;96071,2449;95832,4366;96071,0252;98264,7771;91547,3870;78745,1527;90902,2230;91138,1620;91377,2879;91646,6029;97036,8063;69891,1543;98720,3839;98014,4321;88508,7016;91485,9184;92227,0654;96338,9491;95800,2256;96090,9106;98485,4335;97392,4590;95378,5130;94493,0937;17945,6795;2162,1517;1,1782;8197,3161;9600,0754;13369,1415;84830,6240;60516,6452;49101,1694;99880,0692;77102,0985;17597,3077;10937,7639;98200,8761;98450,6667;81149,9235;8411,4167;95777,4056;84415,4466;94908,6838;97164,3503;97262,4030;98756,9066;98040,9650;94988,9813;96633,7751;98256,7887;97966,8678;96934,4831;-99603442684057100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-426080813182901000000000000000000000000000000000000000000000000000000000000000000,0000;-76133236302673800000,0000;-357913480293430000000000,0000;-428841761713634000000000,0000;1356141710284060000000000000,0000
44;95563,4018;52137,4823;98394,8765;97280,9501;98216,3483;96985,9041;96988,9046;95428,5075;96428,1611;96565,4585;96910,9905;98362,8819;98177,5207;96944,5788;96735,7299;98081,0469;95429,2709;98545,3627;96642,7945;98285,9469;96498,4747;98800,8287;97659,7241;97994,3525;96468,2002;98541,4904;97245,3929;89601,1469;84005,8060;90937,3770;92061,4253;91952,5644;91035,9757;90937,3770;95823,0986;94905,8349;92490,4503;94558,9917;97907,7562;96298,9352;98793,3679;98659,9252;97409,1403;97664,6188;98504,3536;97441,6055;98139,9231;95146,2339;95782,5988;95611,0637;95850,1579;98143,1253;90994,4408;77683,6680;90514,2894;90759,5893;91006,8340;91283,9961;96780,3380;69243,9622;98627,8829;97887,1114;87756,7317;90976,7993;91626,4828;96134,2288;95473,5468;95820,1264;98392,5617;97250,8504;94999,8603;94088,6633;16983,7911;1990,1402;1,0769;7656,2932;9064,3912;12740,7918;84198,6359;59150,7240;47775,4378;99875,0752;75843,0212;16615,3779;10327,4367;98101,3004;98367,9681;80721,4519;7973,1819;95563,8220;83664,1491;94336,3844;96828,1616;97072,7413;98460,6359;97755,6658;94747,7093;96470,4640;98160,4970;97758,1984;96574,8562;769635801619709000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;2343444472505960000000000000000000000000000000000000000000000000000000000000000000,0000;478878056343818000000,0000;2276329734666220000000000,0000;2843220880161390000000000,0000;-13642785605457600000000000000,0000
45;95232,7524;51572,8334;98310,7489;97130,4565;98123,0428;96819,5733;96808,6022;95124,3768;96120,8446;96302,1245;96661,9293;98250,8466;98076,7906;96716,5652;96529,7795;97963,3496;95184,9720;98457,6573;96462,0725;98153,6835;96302,3705;98720,2171;97515,2072;97862,2222;96263,0770;98453,4330;97097,9664;89095,7964;83330,3993;90489,9651;91692,7377;91599,4666;90568,5515;90489,9651;95569,1674;94560,3777;92102,9153;94105,5813;97781,8468;96051,5432;98702,5768;98559,1934;97200,0029;97475,9308;98413,4341;97299,5356;98012,9595;94783,4413;95463,5949;95372,3229;95611,9703;98016,5207;90408,4366;76596,8735;90100,4084;90354,5545;90611,1198;90896,6783;96490,3841;68577,1428;98526,3948;97750,3631;86954,1964;90419,6574;90978,8668;95910,5244;95113,7070;95523,5631;98294,9563;97098,3611;94586,6109;93651,1510;16093,8404;1835,3491;0,9843;7156,3373;8569,4754;12154,7154;83571,3561;57815,6330;46485,5010;99870,0814;74554,4483;15708,1783;9763,5587;97994,5662;98280,4206;80275,8695;7558,5764;95340,2027;82860,9733;93716,5944;96459,2463;96871,8007;98116,0237;97436,0048;94487,1531;96293,9231;98058,4101;97529,4442;96172,1390;-6108599357455630000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-15895583857007900000000000000000000000000000000000000000000000000000000000000000000000,0000;-3088763463417630000000,0000;-15046539546143700000000000,0000;-19277037567494200000000000,0000;141202831016486000000000000000,0000
