Idade;ALLG-72;AMERICAN EXPERIENCE;AT2000 (Suavizada 10%)_FEM;AT2000 (Suavizada 10%)_MAS;AT-2000 FEMALE;AT-2000 MALE;AT-49 FEMALE;AT-49 MALE;AT-50;AT-55;AT-71;AT-83 FEMALE (Basic);AT-83 FEMALE (IAM);AT-83 MALE (Basic);AT-83 MALE (IAM);BR-EMSmt-v.2010-f;BR-EMSmt-v.2010-m;BR-EMSsb-v.2010-f;BR-EMSsb-v.2010-m;BR-EMSmt-v.2015-f;BR-EMSmt-v.2015-m;BR-EMSsb-v.2015-f;BR-EMSsb-v.2015-m;BR-EMSmt-v.2021-f;BR-EMSmt-v.2021-m;BR-EMSsb-v.2021-f;BR-EMSsb-v.2021-m;CSG-60;CSO-41;CSO-58;CSO58 - FEM - AGE LAST;CSO58 - FEM - AGE NEAREST;CSO58 - MAS - AGE LAST;CSO58 - MAS - AGE NEAREST;CSO58 FEMALE;CSO58 MALE;CSO80;EB7-75;GAM-71 FEMALE;GAM-71 MALE;GAM-83 - FEMALE (suav 10%);GAM83_BÁSICA - FEMALE;GAM83_BÁSICA - MASC;GAM-83 - MASC (suav 10%);GAM-94 FEMALE;GAM-94MALE;GKF-95;GKM-70;GKM-80;GKM-95;GR-95 MALE;GR-95FEMALE;GRUPAL AMERICANA;HUNTER SEMITROPICAL;IBGE 2006              Ambos os Sexos;IBGE 2007                 Ambos os Sexos;IBGE 2008                 Ambos os Sexos;IBGE 2009                 Ambos os Sexos;Prudential-50;Rentiers Français;RP-2000 FEMALE;RP-2000MALE;SGB-51;SGB-71;SGB-75;UP-84 F;UP-84 M;UP84_MAS_&_FEM;UP-94 FEMALE;UP-94 MALE;USTP-61;X-17;BENTZIEN;Experiência CAP;GRUPAL AMERICANA;IAPC;IBA (FERROVIARIOS);MULLER;RP-2000 DISABLED FEMALE;RP-2000 DISABLED MALE;RRB-44;TASA/1927;WINKLEVOSS;ZIMMERMANN;ZIMMERMANN (FERR. ALEMAES);ALVARO VINDAS;GRUPO AMERICANA;HUNTER'S;IAPB-57 Forte;IAPB-57 FRACA;IBA (FERROVIARIOS);LIGHT FORTE;LIGHT MEDIA;MULLER;PRUDENTIAL (FERR. APOSENT.);RGPS-99/02 M.M;RRB-1944 Mod - Fem;RRB-1944 Mod - Masc;TASA-1927;WYATT 1985 ;ZIMMERMANN EMPR. ESCRIT;Atuários Ingleses;Hubbard Laffitte;J.P. Jansen;Kinkelin;Moser;Samuel Dumas
39;220,867747;525,8513566;55,97604779;84,50990297;62,10593837;92,20201447;122,7202237;180,6931029;182,5859397;172,4479888;147,6878933;75,98274409;68,11561443;131,0974929;118,5296978;80,81281299;179,3919696;61,31794129;132,4535956;85,26627067;141,8707632;57,18233965;101,0935015;87,19163007;141,8065215;58,36795653;100,4478542;340,7609432;504,5654605;301,3233797;254,3994422;246,4860142;314,8890889;301,3233797;148,017551;201,9824467;262,3566264;275,204154;85,51709107;146,6581079;61,17634178;67,95323994;123,004246;110,9376672;64,47145158;97,91377283;101,7004342;232,370629;195,9874684;169,6921006;169,4313934;101,4653414;436,4568025;980,0471652;302,0230636;296,0254207;289,1445194;281,8805321;176,4040055;585,0475799;64,16179812;100,5200059;587,7928075;350,1703856;448,0713401;146,7703519;225,3502119;188,8709695;69,25812972;105,2027426;263,7034563;289,3560235;1291,928787;270,2119989;0,144710138;756,7363165;781,4136328;904,6765476;651,1774599;1496,527719;1418,500052;2,996851582;1146,773399;1432,361251;890,2969498;78,93378495;69,12121791;379,7507463;547,5661418;184,4204553;582,6394919;406,4404285;229,8690911;151,7801643;109,4073842;175,0382384;204,1639005;138,0477607;77,88812242;141,0323697;287,6798766;-2,56541E+92;-3,79664E+78;-4,2505E+17;-2,05461E+21;-1,93704E+21;1,75949E+24
40;239,6943588;531,6699321;60,08833229;93,13466754;66,69719281;101,6675382;132,2269491;195,0953856;197,1390925;187,535824;159,1839482;81,65072451;73,092419;144,1017272;130,5551345;86,65483038;190,610449;65,23346766;140,0542504;92,91234757;149,2620762;59,12070163;106,7989855;94,52884773;151,6679293;63,08866583;107,685426;366,8718054;533,5796418;326,2198763;270,9639766;260,7343997;341,1322552;326,2198763;162,2804061;226,5131186;283,192275;304,0763029;92,22707084;158,4700435;65,89492111;73,15305415;134,811586;121,6187159;70,0620492;104,9636695;106,9791068;252,7099647;215,0353638;180,1919724;179,9595213;106,6854473;463,2557548;996,253437;320,0244383;315,0270524;306,8188032;299,580731;190,3447115;598,2476273;69,85937689;106,12179;623,6390032;383,4511922;481,3909412;159,1400118;246,9509243;205,6308926;75,33082649;112,7147591;288,9929076;315,2288594;1188,218526;240,2660413;0,1307271;693,951557;719,230637;777,1993977;646,3261879;1462,749592;1381,619051;3,995682236;1173,481891;1318,377428;819,4492845;83,10455904;71,04634257;389,5373367;517,8306928;189,8504597;613,2871988;444,2430657;253,8323937;160,3442867;149,0277764;197,4332437;211,380826;142,7056672;81,76717767;155,6031437;307,3952561;1,81708E+96;1,86858E+79;2,45866E+18;1,16513E+22;1,20545E+22;-1,61942E+25
41;261,2745058;538,295555;64,88348757;103,9810014;72,06690164;113,7332989;142,6700754;213,4492369;215,6852082;204,0934764;174,5244272;88,19272095;78,84580287;159,9741892;145,0611854;93,46550616;202,7230884;70,12908126;148,5933581;102,6675726;159,3938662;61,91692471;113,3485904;102,6306804;162,8564369;68,38463338;115,9171025;397,2101507;565,4626486;353,6153964;291,0848904;279,5046691;369,3911218;353,6153964;181,2944149;253,747098;307,579087;336,3138122;99,50787756;173,3251363;70,9013358;78,73721145;149,0189869;134,4195219;75,83851081;113,0670967;112,1717143;275,7723008;236,7588727;192,268955;191,9724108;111,888665;491,4935373;1015,630272;341,65409;333,4313437;326,012516;318,7485522;206,9339292;613,175785;76,53397092;112,1967739;662,7520347;421,7707254;517,733658;173,2868851;271,5684525;224,6994203;81,48857972;121,3728579;316,9385217;342,7512045;1107,841718;214,2948306;0,119615297;637,8667159;649,5533767;723,5726393;641,5110578;1429,733871;1345,696956;3,995522408;1201,753652;1190,656329;740,063093;87,85513742;74,93936638;400,8092378;489,7599211;198,132739;651,8154554;485,3594864;279,5677251;168,8662726;198,4056464;224,62375;219,502919;148,3120486;85,63662711;171,0896746;312,2853859;-1,3265E+100;-9,57918E+79;-1,45785E+19;-6,83949E+22;-7,64668E+22;1,53418E+26
42;281,719448;545,6842127;70,45770194;117,1344453;78,31046768;128,578601;154,0410449;238,014377;240,5076785;222,1977336;194,6503111;95,30885764;85,27410147;179,2741615;162,4164032;101,2400162;215,7177825;76,0014831;159,0328476;112,6197225;172,5463336;67,2111649;121,8339245;111,5489367;175,4351488;74,27253107;125,273233;429,8634156;599,2421602;382,5296433;314,2893648;300,8823655;399,5877688;382,5296433;202,1290005;281,7246307;331,7261582;372,7922692;107,3557169;193,42097;76,68881577;85,09896487;165,9003479;149,6185443;81,40458351;122,3151918;117,1793512;301,7028071;261,2633962;206,0024522;205,5504892;116,8774055;521,1076797;1037,170198;363,8137822;356,0305735;347,1669241;339,7195574;228,6711373;629,7516906;84,18148973;119,2324027;705,4160257;464,3488496;557,3560189;188,0345644;297,4222211;246,2377517;87,53279407;131,2669352;346,5246367;372,8230527;1052,499093;191,7079404;0,109447997;586,7774549;594,3340742;674,074364;636,7318004;1397,463348;1310,708835;3,995362587;1229,810981;1089,437223;677,1494523;93,28115561;78,82359207;414,3464919;463,2580097;205,4032102;697,9296836;526,8038917;307,0348631;179,2927205;247,5110438;253,5999773;227,5675517;153,8923912;90,47948664;189,4416774;342,41468;9,9617E+103;5,06322E+80;8,86141E+19;4,16396E+23;4,94919E+23;-1,49495E+27
43;304,8610757;554,3177355;76,90646235;132,6773609;85,32585308;146,1837922;166,6217274;268,333943;271,1448548;241,9216432;219,5149419;103,192446;92,57042564;201,96767;182,7883249;108,990942;229,5812453;81,86059536;169,4213774;122,7550145;183,5023926;73,76044344;132,0678149;121,3564356;189,4954691;80,81594022;135,7519842;466,5506744;635,6573903;413,8209259;340,4825495;325,7424238;432,1411189;413,8209259;226,6774714;312,3155326;359,3286446;411,5071725;116,2564789;218,1285647;83,25411561;92,3333618;185,9185873;167,7825682;86,46414726;131,9194056;122,0020061;330,7322107;288,6460558;221,372929;220,867287;121,651794;552,9462173;1061,484659;387,9336241;378,5726893;370,4538779;362,6068297;256,4682789;647,1920889;92,50099974;127,3207476;751,9699263;509,1191359;600,5826493;204,7202671;326,6787705;270,7841867;92,87176379;141,6086355;378,6526971;404,4304409;961,8884203;172,0115157;0,101323092;541,022868;535,6842091;628,349653;631,9881485;1365,921203;1325,731575;4,994003466;1259,077271;981,9297641;610,3272293;99,57568876;82,69855986;428,4715964;438,2348;213,5836138;751,2974726;572,2993629;336,1886518;189,6616863;296,2707195;285,2992078;241,2720124;163,3110798;96,29165283;208,6694286;359,6269321;-7,6974E+107;-2,76953E+81;-5,55011E+20;-2,63424E+24;-3,27206E+24;1,49989E+28
44;330,64937;564,6489324;84,12761925;150,4936301;93,30553079;166,3308254;180,3023734;304,130653;307,3165505;263,3340056;249,0612451;112,0353226;100,730136;228,0136492;205,9503685;117,6972562;244,2989337;87,70537283;180,7220253;132,2633985;196,1042004;80,61159607;144,5168596;132,1303224;205,1231891;88,05739492;147,4265148;505,3504696;675,4066805;447,4118941;368,6875955;353,0978481;467,4242183;447,4118941;253,9312111;345,4572381;387,5349868;453,4103662;125,9093743;247,3919652;90,79110496;100,7317837;209,1374243;188,6880434;90,91951847;142,0698608;126,9636183;362,7925899;319,003946;238,7408264;238,1876425;126,6046316;586,0041984;1086,794516;413,8810055;405,0347816;395,7141632;387,3178338;289,9538925;666,8193562;101,4880915;136,7482949;802,5353084;557,1419187;647,6159794;223,7043508;359,8397994;296,5632919;97,60542124;152,4893335;413,2493929;437,512284;889,9506517;154,7911425;0,092609306;499,9559534;494,9157608;586,0764274;627,2798368;1335,090995;1289,936822;4,993753766;1288,572933;907,1996298;563,8780458;106,7342153;87,54749146;445,5824149;414,6054487;223,6193428;803,1758293;619,7900453;368,9152957;200,940575;344,6122252;319,6610268;260,5562004;176,540949;102,0869168;228,7541844;402,71715;6,1094E+111;1,58979E+85;3,56764E+21;1,73229E+25;2,21203E+25;-1,54846E+29
45;358,0751489;575,5528194;92,31379303;170,1725601;102,3423335;188,6045286;195,4565676;344,8258656;348,4380627;286,4988207;282,2528329;122,0275516;110,0421588;256,9759134;231,5749405;127,3523545;261,7586731;94,51935106;192,9241446;142,8136092;209,4383955;87,54508846;156,3558832;143,9443289;222,4392598;96,0828119;160,3494168;547,9391492;717,4747384;484,1213125;398,8267313;381,9697764;506,2238629;484,1213125;281,9290436;381,0783209;419,0682648;499,1360045;136,6012399;280,6626101;99,68960241;110,5834151;235,8072071;212,7899567;95,75627146;153,5386672;132,4841172;398,2800204;352,3943148;258,5543677;257,9610959;132,1262698;622,0100435;1116,016448;442,1281126;431,7404574;423,2812322;414,2711173;328,6462481;687,8287429;110,7436678;147,4075479;857,5422816;608,8859725;698,8086749;245,1473009;397,5752969;325,735351;102,8165243;164,7759188;450,2322685;473,8748238;830,4421652;139,6979933;0,085629149;462,2993935;454,1821995;546,9621963;622,606602;1304,956656;1255,108528;4,993504078;1319,613737;832,5334449;517,4686106;115,0456212;92,38359522;463,994526;392,2901078;233,5834958;853,4680225;667,2621516;402,235057;214,0866801;392,4640942;356,615777;280,6268446;190,6619675;108,8448351;252,6012606;445,2770034;-4,9858E+115;-1,10506E+89;-2,34746E+22;-1,18567E+26;-1,53445E+26;1,64643E+30
46;390,8836701;589,5285621;101,6560801;191,3996009;112,527764;212,3948692;212,1624675;390,1126313;394,1992265;311,47469;319,9805251;133,6514516;120,597067;288,2212524;259,3310643;136,9703961;280,0234794;102,2976635;206,9786685;154,4455285;225,4916746;95,30875089;167,9050749;156,9027402;241,531274;104,9471251;174,6635747;593,270645;762,5172942;524,7340684;431,3180817;413,2152613;548,848832;524,7340684;312,5421415;420,0396739;451,0845276;550,4995062;148,3231279;317,7677828;110,1394248;122,1747251;266,1667172;240,3372208;101,5621613;167,2854067;138,9609107;437,097682;388,9001888;281,0611864;280,4361411;138,6043024;659,9302348;1147,309028;471,9390391;461,0790476;452,4214035;442,8578348;372,2420871;711,480012;120,3623414;157,7263765;917,1876528;668,4615713;754,2898846;269,5850333;439,0092723;358,8006137;109,0914673;179,5209997;490,4505334;513,4067914;773,854291;126,4374835;0,079078027;427,7490261;426,0528963;510,7411442;678,8525648;1347,610103;1221,220598;4,993254403;1351,1827;780,97135;485,4197292;124,4048711;98,18803685;484,4580814;374,7967656;246,3261428;943,0863079;718,3408443;438,9805413;228,1122057;439,7560175;393,1715249;312,765667;212,3882069;116,5599826;279,1845394;549,4721876;4,1946E+119;7,76525E+92;1,5799E+23;8,44725E+26;1,0975E+27;-1,80175E+31
47;429,9012606;604,8930228;111,9512446;213,9560037;124,0496546;237,4789473;230,4947505;439,5716138;444,1763128;338,3141741;360,2238589;146,9927515;132,6793809;321,5008829;288,9809697;148,5025208;300,0189119;110,0521412;221,9036115;169,506898;243,7813144;105,0506829;179,443644;171,0891686;262,5278804;114,7093265;190,4612885;642,9480297;811,1375365;569,0998569;466,5339825;446,757066;595,6316406;569,0998569;345,7078939;463,1707415;485,3582967;601,0483554;161,2599096;358,3309866;121,8355288;135,1005221;299,7638899;270,6936218;109,2163207;184,1625732;146,8077545;479,4169687;428,5710489;306,5941433;306,0418318;145,8367188;700,5342607;1181,903415;502,0188361;490,7708985;481,9881755;472,0000531;420,2285177;736,9408402;130,339553;168,9700277;981,6933472;726,1532556;814,5054383;295,2499771;481,0961578;396,4271344;117,3073258;197,571799;536,5911688;555,983216;717,2324257;114,7601427;0,072119161;396,6560899;399,8404991;477,1715217;737,0560055;1385,916881;1232,256813;5,991605689;1383,041464;732,9230174;455,5548582;135,1953256;104,9561382;507,6954685;368,7778736;260,865805;1021,411676;773,7337073;479,0463338;246,8597813;486,4190172;432,1873915;351,1626644;238,7682733;126,2045767;312,3324602;624,3636769;-3,6522E+123;-5,46674E+96;-1,09396E+24;-6,26318E+27;-8,14975E+27;2,02936E+32
48;472,1505393;623,0337646;123,5840876;237,5251242;136,8977721;263,5361999;250,6202925;492,8610002;498,0239281;367,0631062;404,8087659;162,232274;146,4724942;356,3698056;320,09189;159,9828599;321,710213;118,7624537;238,642262;186,5136312;267,4211253;114,8705087;194,1103155;186,6312836;285,5728672;125,4778342;207,8743848;696,7468776;862,2578305;617,9384675;505,2597309;483,4127569;646,7795299;617,9384675;381,3548226;510,329605;520,8901004;658,5562362;175,3988637;402,0607388;134,3746659;149,0544462;336,1407504;303,6081209;118,3169207;203,4621419;156,3662389;525,2937942;471,4309301;335,3786501;334,9084554;153,2319268;743,6623405;1219,437917;531,8396133;520,3105125;511,4912916;501,270498;472,2686112;764,7346815;140,7685373;180,9338424;1051,461787;791,4130172;879,6608807;324,2928493;526,7584858;437,7414521;127,0615661;218,2176728;589,3821036;603,306654;678,9749584;104,4540203;0,066520091;368,612943;376,1330332;446,0333057;796,9835188;1419,931856;1240,530538;5,991246192;1416,357265;689,4663203;428,5439594;147,5037003;113,6624755;532,8213172;371,2327253;279,0683094;1112,597798;827,6776089;521,3616343;268,349851;551,7450912;472,6072871;393,814337;268,7824138;136,7895209;348,0671736;736,5680732;3,2976E+124;3,8568E+100;7,8612E+24;4,83725E+28;6,33843E+28;-2,35453E+33
49;518,4428493;644,7475072;136,3485722;262,0796546;151,1579045;290,4383676;272,8920245;549,527193;555,2837233;397,7598659;451,696703;179,4490766;161,6685178;392,4782736;352,5176828;173,3551638;345,058761;128,4219537;256,2123512;204,9750986;289,1868631;127,0851255;210,9554159;203,6259384;310,8267675;137,3156728;227,0629176;755,2818575;918,0267868;671,0349415;547,8035184;523,9660723;702,5141204;671,0349415;420,344445;562,2816999;560,3066528;719,2243352;191,1142385;448,8434993;147,8459888;163,9266928;374,9304713;338,8235868;128,3650431;224,670868;168,0713932;574,8546374;517,4956523;367,9090097;365,5486828;161,0794305;790,8943431;1260,252262;562,2660868;552,0474061;541,7452137;531,4320402;527,9120032;794,6815189;151,9374801;193,7051744;1126,632514;859,6863587;950,0744366;357,2116842;577,8963857;479,7067944;137,7568606;240,942025;647,6396847;655,1727889;644,1921593;95,33852051;0,0612807;343,2636422;353,9592619;417,1260995;858,5451063;1449,614286;1246,091537;6,989367837;1448,696791;648,8209446;403,2804625;161,5117951;122,3390377;559,7513362;373,9813889;293,3363152;1207,635262;889,1498841;568,6519126;296,3754727;615,9720917;518,1774966;440,5937461;300,4574647;149,282117;386,3124079;816,2031847;-2,7506E+125;-2,7279E+104;-5,84841E+25;-3,89511E+29;-5,20954E+29;2,81204E+34
50;567,6861233;668,8133694;150,3316484;287,5896393;166,718275;318,4383106;297,3664483;609,1943359;615,5759049;430,4346134;501,7192921;198,2307014;178,2517552;429,6664036;385,7285361;187,6291696;370,9585519;139,0231174;276,5016926;222,7968018;322,3153303;138,5171364;230,6285466;222,2037079;338,4283943;150,36377;248,0655304;817,3834877;976,4706972;729,023662;594,4972265;568,2669274;763,011079;729,023662;463,5068075;618,8195331;601,6602523;785,540135;208,5806402;498,0788946;161,5520748;179,1173872;415,569483;375,6927321;139,7443905;248,5289868;182,2650299;628,2905249;568,5808081;404,2825558;396,7749186;169,4715883;841,9777176;1303,89756;593,9876592;583,0500684;573,3940439;563,0355746;586,8813495;827,2388326;164,0338797;207,1756643;1207,493707;933,8523103;1025,983957;394,6715779;635,2139709;525,2372536;150,0686171;266,4779035;711,0917202;712,2593483;610,0080761;87,25930159;0,056385053;319,2651128;334,5246862;390,2672482;921,3847959;1475,047808;1248,999084;7,987289807;1481,895042;613,1966196;381,1378446;177,3977803;132,938492;590,7263311;379,2568261;323,4529567;1321,287158;943,3245163;616,0207588;331,7945189;698,0965708;568,7215737;495,9888154;339,4458269;163,6668247;429,8602399;941,1625789;2,3996E+129;1,9352E+108;4,48739E+26;3,26901E+30;4,5639E+30;-3,45684E+35
51;613,2459127;695,975482;165,4227847;314,0224001;183,7578108;347,5907632;320,4700376;671,6546132;678,69048;465,4851736;554,7265328;218,5543584;196,0097912;467,4871389;419,5782767;202,7917744;398,4142435;151,5351001;297,5656869;241,3225625;357,443465;149,8428215;252,7841075;242,5107415;368,5571713;164,7074643;271,1303788;884,4391563;1038,808967;791,6044552;645,5477017;617,0340583;827,5172379;791,6044552;510,6998884;679,7065611;650,1711948;856,2350244;224,8715617;550,0066026;175,5833609;194,6168787;457,6848836;413,9537531;153,2257018;276,0505714;199,3313808;685,4828319;621,8520111;444,7656838;428,8226297;178,5966374;897,49553;1350,596069;628,8100184;616,8193616;608,1385837;597,6964812;648,6915137;862,810589;180,9556038;236,804695;1294,126327;1013,065711;1107,622365;435,8029373;694,3795985;576,2274717;164,4707398;295,9256795;776,6936247;775,179467;573,0141986;80,08406387;0,051817244;298,051055;313,1065792;365,2901443;985,1331059;1496,224592;1288,3627;8,984982177;1514,918847;573,9364054;356,7353073;195,6268841;144,4716099;624,033658;376,1750805;359,8217062;1436,347952;1005,426264;668,9799224;376,3805787;787,9320365;624,0369105;560,6501819;383,7108463;178,9529944;479,5158526;1013,570606;-2,4265E+133;-1,3776E+109;-3,63402E+27;-2,86098E+31;-4,26721E+31;4,37713E+36
52;658,7965704;725,9507439;181,6079179;341,3424731;201,965684;377,9451431;346,096126;736,4948476;744,2099434;503,9459963;605,8609227;240,1999388;214,9238183;505,8747572;453,6367482;220,765025;429,2304749;164,966047;321,2748557;258,4233979;396,9080032;159,6389962;279,0835884;264,6738537;401,4159699;180,4366983;296,3838572;956,8740429;1104,584989;857,5799855;701,1761425;670,0528207;896,1231653;857,5799855;562,6896786;744,6753509;703,7784333;932,6317458;243,2699568;603,9087346;190,5177826;211,097501;500,9020425;453,2467508;169,181607;307,9398204;219,4431544;747,5592911;680,0067031;489,599912;462,2912408;188,543581;957,9592359;1401,839868;668,3080346;656,3408933;647,4697214;636,8973311;713,2164481;901,7416725;196,8099981;257,2525258;1386,715421;1098,225266;1203,505227;477,5824383;756,2928002;633,3795289;181,5282183;330,07318;839,6722831;843,5769765;544,1536992;73,69905961;0,048072885;278,328978;293,2191448;342,0427049;1049,175008;1513,014415;1321,352593;8,984173529;1548,097885;537,4819732;334,0767288;216,2684116;156,9290845;659,5367918;371,1237379;401,3781148;1559,274889;1070,520654;727,2695258;430,8906821;884,9502031;682,0110285;636,0617625;436,8854481;197,0685616;539,8361194;1104,382178;2,5594E+137;8,4632E+112;3,10738E+28;2,60985E+32;4,25074E+32;-5,7047E+37
53;705,1581983;758,4360397;199,0656992;369,4164421;221,6131278;409,6396057;374,6608026;803,46879;811,8854662;546,9043373;660,6508767;263,0432652;234,8759687;544,4790237;487,6677271;239,5828808;461,4642157;180,2789471;346,6317532;276,8454917;437,7602153;172,0363242;308,3491256;288,8797435;437,1830714;197,7322151;324,0549086;1035,019362;1174,826629;928,3161791;761,5578813;727,9566695;969,2700466;928,3161791;619,2685343;814,3278915;763,9593052;1014,241059;263,6486656;659,9023547;206,829401;229,1262441;544,9407305;493,3072818;185,7381114;342,3934853;242,2144211;814,7512478;743,3979483;538,9053024;497,5747709;199,5932493;1023,79871;1456,217475;713,544489;701,7687648;692,3913315;681,6093961;779,9348888;941,8200519;214,8082894;280,5203298;1485,276831;1188,404178;1288,672614;522,9112683;818,4393499;692,3742913;199,3671576;366,9195147;899,9258194;917,9357134;508,2213039;68,00619193;0,044480715;260,4149894;260,6964123;320,386001;1112,671223;1525,423759;1420,831567;10,97966828;1581,051556;500,5240192;311,1051818;239,7728766;170,300466;698,6047673;355,4285508;449,8410684;1695,675458;1134,752544;789,6748912;496,0144938;1007,193835;744,306151;713,561434;491,216362;217,9823414;612,3712376;1197,116566;-2,8089E+141;-6,074E+116;-2,81153E+29;-2,48238E+33;-4,50274E+33;7,657E+38
54;757,6391092;794,9346943;217,7767597;398,2046306;242,4820849;442,4271334;406,4691288;872,2190985;881,3559633;595,5814792;716,1048677;286,9583884;255,9403639;583,1409828;521,8117842;260,1893271;497,8083697;197,4536352;374,5316803;298,0169855;469,5780418;187,7838409;339,4952778;315,2995459;476,0810918;216,7189692;354,2910381;1118,277817;1248,155493;1003,366493;825,9411845;790,44587;1046,924699;1003,366493;680,1997405;888,2975234;831,2098622;1101,479826;286,3578176;717,6210459;225,3749934;249,6496256;589,7075604;534,1538836;202,5904908;378,7669908;267,1124741;887,317288;812,3733923;592,77117;535,048778;211,8294646;1097,014597;1514,956132;763,607012;752,1395923;742,0454739;731,0008584;848,6813961;985,8602054;235,4083004;306,5598953;1589,869351;1283,942696;1388,559201;573,6756789;886,64708;754,1086931;217,3892982;405,7166919;959,1381624;999,5211934;481,06749;62,92059687;0,041467147;243,7032943;243,7781141;300,1930239;1174,811268;1533,352835;1540,472871;12,97454424;1614,011724;475,2187194;295,3764464;266,4828402;185,5455204;741,0208782;338,5779153;507,7839811;1842,951845;1199,609686;854,984631;574,2357432;1143,918533;813,4158083;802,7841363;554,0494247;241,6576457;698,5368605;1290,338093;3,2224E+145;4,38E+120;2,72822E+30;2,46056E+34;5,05474E+34;-1,05766E+40
55;817,7206419;833,6252623;237,9130056;427,7590882;264,9327901;475,8726898;441,8085027;942,5506297;952,4242471;651,1309187;772,9888707;312,2030014;278,4765263;621,88775;556,2963049;282,5523107;536,2985632;216,4668737;403,971583;324,0989265;513,371616;205,6037519;371,9311478;344,0977284;518,3269326;237,5047043;387,3133789;1205,988529;1325,416168;1083,070892;894,416448;856,3248391;1129,776687;1083,070892;745,2156702;967,06072;901,6285358;1192,831548;311,7373218;777,0551349;246,8043667;273,308028;634,7311871;575,3288942;222,5403371;419,5463573;293,6146462;965,4411373;887,2724731;651,25198;575,3426889;225,4300015;1180,212034;1576,472962;817,00904;805,9958565;795,0873885;783,7851679;919,1749784;1033,397538;263,2235773;346,5026254;1700,172971;1383,158581;1494,668162;630,5746412;961,3689148;816,075769;238,679451;449,3085014;1018,032064;1086,841721;457,4359432;58,3686226;0,038116685;228,4859644;248,0281578;281,3475729;1234,747159;1536,926026;1640,043436;13,97076967;1646,529533;452,1706115;281,0506887;297,2092362;201,6741085;786,547803;318,1971611;572,1451105;1998,202969;1258,853267;922,9027395;665,0699508;1275,506065;890,7583109;914,6812462;632,4961616;266,1230658;787,4624806;1350,284893;-3,8704E+149;-3,3266E+124;-2,83376E+31;-2,54216E+35;-5,99891E+35;1,50326E+41
56;889,4305234;876,3005327;259,7379776;457,9392387;288,9324362;509,6397044;480,9457;1014,332358;1024,957919;714,6240806;830,2019449;338,6432082;302,6436323;660,5579011;591,2466787;307,5939994;577,7371452;237,2920062;436,7606911;353,0463483;553,5296257;226,4028208;407,5637437;375,4574021;564,1620322;260,297864;423,3557671;1296,628033;1406,551733;1168,489361;967,4240169;926,9575039;1218,411872;1168,489361;814,9187491;1051,877289;976,5501469;1286,857753;341,0692624;837,6303199;271,5603286;300,6300379;680,4735172;617,2211182;248,0655855;467,1518961;321,1904108;1049,572519;968,4213382;714,3630377;618,5967215;240,3765558;1274,872853;1640,456564;872,1436002;861,5717229;849,9620579;838,4424025;991,1139964;1083,340385;298,5465411;400,1205793;1816,001727;1488,113522;1606,975956;689,3081485;1043,220714;884,0865212;265,9936496;500,1770535;1082,480342;1180,949614;435,9364539;54,28613624;0,034945452;214,2410671;236,9719831;263,7432534;1291,682458;1536,411916;1687,002231;15,96435859;1678,155185;432,0145238;268,5224921;331,1094443;218,670892;834,9265353;295,8385072;648,1153294;2158,235272;1328,317973;1001,159658;777,1916278;1419,346706;981,2425503;1051,497566;729,6584294;294,2351494;869,5156517;1444,815051;4,8709E+153;2,7011E+128;3,15525E+32;2,73592E+36;7,50491E+36;-2,19964E+42
57;969,4703762;921,4834252;283,4118011;488,6039125;314,6361813;543,5817679;524,4024581;1087,229244;1098,618431;787,0330498;888,4770237;366,5256678;328,5941249;699,0829296;626,8717449;335,2614472;623,790984;261,8309537;472,8008021;384,305184;602,2180635;248,5811619;445,2970166;409,6423013;613,85139;285,2495367;462,6301221;1390,246493;1490,66758;1259,697035;1044,930772;1001,897975;1312,805871;1259,697035;888,9420516;1142,984179;1052,123249;1383,799192;375,4137966;899,4911352;299,7822857;331,8383058;728,6587793;661,405318;281,7977241;524,2012172;349,3128762;1139,785268;1056,116338;781,8060658;665,2901165;257,0322982;1383,762137;1709,49448;928,5844103;918,2223973;906,1709638;894,458463;1064,443551;1137,53008;334,9955937;445,2093481;1936,9461;1595,584612;1725,150737;750,7691628;1125,474523;958,5925659;302,2336724;560,9898877;1157,113003;1281,863768;417,215302;50,61710187;0,031954732;201,2366343;226,357244;247,2825715;1345,097169;1532,113249;1688,020798;17,95702982;1708,44108;412,6632006;256,494504;370,1130104;236,5189844;887,3314576;271,430698;747,8993483;2326,162265;1389,017644;1081,0787;858,0468794;1573,746474;1084,002972;1221,084857;851,0932402;324,9689338;939,1372802;1627,984587;-6,4335E+157;-2,3681E+132;-3,73664E+33;-3,06748E+37;-7,78563E+37;3,31115E+43
